centroid_id,smiles,smiles_sha256,vina_affinity_kcal_mol,inside_fraction_with_padding,triad_min_distance_A,centroid_in_box,vina_out_sha256,vina_log_sha256
222,[C-]C(N=CNCCO)Nc1ccc(Cl)cc1Cl,e97db8e7af2f5b2bc9fe775bee6522845efd54966f37defe0a38a8b60d60cb16,-5.56,1.0,8.069036931381588,True,f3b1cc2375c538f6914a8e554c32aebc498204967072bb8148c709c6e57147bf,2a2959c209264049cb8ba4890ff1c5954120cba420dcf6c584ad5a5a909ce115
223,CCN1CCC(N2CCC(C(=O)NCCC3=CC(F)=CC=C3F)CC2)CC1,b2060f3b3f1e7a27cecd4bfb07f686be0c94c56426bb8edd61277240edb6b513,-6.434,1.0,8.86702187884974,True,4b5cd8d5426cd9db467056a3f2b4a2bd1f9cadeb778fef5abe7e64e497c8be20,58987d416615c7c977e02a1561a74f1074f48df233d73a45cfae4ec169a95d4d
224,OCCNc1nc(Pc2cccc(Cl)c2)nc2ccccc12,200395011f20e69abdece3578867c577dee20cff7767ced96410043bc498cd40,-6.341,1.0,7.317181834558985,True,a7521e86f18a0a2990b61d51c7c83f4eaa3270194199705676f42a3ffe55a347,ba16d859b49e0e77b9332948d41319e118c4a5c2e5b29befcae016c983fce537
225,CC[C@H](/C=C/[C@@H](C)[C@@H]1CC[C@@H]2[C@H]3C(=O)C=C4C[C@@H](O[C@H]5O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]5O)CC[C@]4(C)[C@@H]3CC[C@@]21C)C(C)C,b23a819a9a6018bb34eb43f7ed84f9a0f4c02fb164ab2fe87c733ffb070ac648,-6.563,1.0,6.741628067462636,True,9782b17ad2b208b8038e3c1f5dc96b4b1968b534876d4c84c3ddc8b06f10a2f3,5ef7072063ef9ce9f28c9164ef8833bf90ea11d67f4420f5f67aa0248697defd
226,c12c(ncnc1NCCN(CC)CC)c3c(ccc(Br)c3)[nH]2,efdcf6fae5c97ca6f88b70fad6fcd0a82371fb4514b0780f26c5ea38cf180245,-5.25,1.0,8.835293147372077,True,ab0d8439f14ca4af4178531ebc77de3adebf67762d21affc475eaf149cc3bee3,340dfe9822c83803f2154d34ea3740ce322f8cc1ef79d79adf004668b87c45b7
227,CC1=CCC2(CC=C(Cl)C(Cl)=CC2)N=C1NCON,17bb6e3c1135ec284107b48cdd03ff198853d5fef6f34dfa0d86fa842aff6c02,-4.933,1.0,7.182145431554557,True,0bba1bbc29c1acc3386768ec9de36f0469820bb452afcfccc50f8ee56aece1bc,9b933039cc12505519153cec5f63c3fae68d0838d322d3972aaf29088250e86d
229,NC1=CCN(C2CN=CC=CC=C[O+](NCCO)N2)C(Cl)C1,d887da36fc271dd75f261948355c4fa1a2f8402488ad4d2b4f17772950620782,-4.104,1.0,3.2986012186986176,True,89b74d64b6624f8bc7265184c21be3087656592f090faea73c2788048ee5da21,029d3f0f624de45c64e6d95a191053d63a8f3c3a8ff312bfe16a99e5f9b7875b
230,OCCNC=NC1=C(Cl)CC=CCN1,3033035c721404e92b62215fccb2b59d2d6ba88f3952532fe1e0b03db7911885,-4.268,1.0,6.696244171175362,True,3c546c7aeb5f52c884c069756e87e0d7bbcfdb9e3c251f4422145b007de87ebe,f69ffebf24800b79e1631f84e5e61c18dcc098bf197950f3ce48a9b07f05444d
231,ClC1=CNC2=NC3C=CC=C3C(=N2)NCCOC=C1Cl,7be2a5f815ab1cc3ca6a7b2bc6e9d69ca83346748467b4ab024c8b6683d99393,-5.225,1.0,3.588216827339173,True,833c6e09b0d22bea0fb7271eb084acf32200bae7d0134901d48dfafd8dd65560,1a50455b2936175116c968c0e36216c6a32a8ecc999c3e55901c7c529beb5c12
232,Clc1ccc(NSC2=NC3(C=CC=CCO3)C=N2)cc1Cl,c70a462bb32e1c0dd6bc367bd27260b7921e6354f1076cae29808b8c625b7005,-4.858,1.0,4.6270747778699235,True,f8012302ba34c2d5ccb1f5d5c307eaa8a438a51ed48a196b96d5a90a82f8649d,ee3e4ce01d6d5a2a08c006020c555c88187b90c72b7c3b079e79e686a8d903c3
233,COC(=O)C1=CC=C(C(=O)C=CC2=CC=C(O)C(OC)=C2)C=C1,deea57cd6e4bb305f442dbaa931a79310da4b3c9cda03a150b681bab128e76f0,-5.533,1.0,3.6732602684808513,True,6078360029a92f32cb98625dc077ca5081272bb8b3646b28c9576cc4d20b0ea8,871bf2502e8fdaf8db3a85c785c98fe4a22c995025c5eb751d29a291b5e97810
234,NOCCc1nc(C=C[O-])nc2ccccc12,43e8c88eb7c588224f845207ef630c827e615da5479f3890258e08150173c111,-5.698,1.0,8.98678145945477,True,669e251c21ea8c601ec2913c1c20bb9252d3145f040a91697c3ac5315a0cef8f,9b8a9f03baddccb9423857619855848286d17eb800832479259bfe4ee88fdf3e
235,OCCNC1=[C-]C(NCC2=C(Cl)COC=CC2)=NC2=CC=CC12,81295c93d3ddbdd5125efc6f009f3e432d36e1920f2837b17f448452fd50b23b,-5.23,1.0,7.268256530970822,True,a0ac58b990581fe2e6e2411491e3a730f01826cdba6d0d9f4fc1a96492f468e3,9ec48f922969165e73bc68a36bb4546bdf2bcde47b8af8faedf8194b6e1d8a8b
236,COc1cc(Nc2nc(N)c3ccccc3n2)cc(OC)c1,cb54c6a5c8db526b84f593449a130a60388d8235f309a78ed22bfaaf328e372e,-6.961,1.0,9.138657778908236,True,77db0687c60ca98870f6422ab5d46bb3331e3fea6425ff4574f51d3302b9ffcf,dbc08eba80acf8ac6d00a5f8a69360ac3f80c0cbab03b75e67f1eacf50f6000f
237,Br.COC(C)CN=C(N)NC1=CC=CC(C)=C1,15bd55fde8e2ded22481886318003eb192ea255c173a05aa45f3c49d16260262,-5.667,1.0,4.051333731007604,True,0830c7332ed455bae82f0dc2d3ddddc7573a92dbde581db55e4879d2ac6ab9bc,ccff1e3d9fe6c78436161f69d94ef53058071e1d382408db5c9f674a05746c53
238,COc1cc(/C=C\CO)cc(OC)c1O,ac293db2ab705c732250fba71c5762debc90a4a2dd32e9367744d38d01c2120d,-5.245,1.0,7.41870197541322,True,972443c6bb86edd1a3e15fc9bfcb8146a272de658afb18c2cc3fb4202b50aec5,c4ebffd3f61c570a9be224cdb78d220af5605c349eff9822507aef972178cca8
239,Cc1ccccc1N,ab9139a165f23db4eafa84ae6489859afeebd5b0462641f4799dea5626f34c54,-4.248,1.0,8.885402523240014,True,8ccbcb9d6a97affb9edc6ec8e19c7d92c3a4a0f5370647b2a66a592f3561851f,2ee2aa63dfc13bf7c62c04581145945eeee9d858d5b3a403386c6d5c0a672212
240,CCC#C[C@@H](C)Oc1cccc(O)c1C(C)=O,df6473649e39a5e57ed0b372b24ede78a284ecde8babee31910dd1d67af0d69f,-5.967,1.0,7.407439638633581,True,752d71f6c2b6f2e0644429052e0afb385652623e8cb1413635fb62be205bd3e6,fd74f35dc420dc0108fa6a08b475de02a87f2e1f829ec4c823b2f6b42a5d674e
241,Cc1cc(Nc2cc(C(F)(F)F)ccc2F)n2ncnc2n1,3de8253d035b3c33b101d83caebdacf543086e2b128ab15dd64cff65b673cf33,-7.717,1.0,8.056960407002133,True,d86945e266114067eb9f3a71a7dae38e7e4ba9e98394f25e2abc348ea3f6b5de,d4fe919e6bf19c3e67d995fcd996043d7baaea4b03d2b4572ed8f783517f7f49
242,Cc1cc(N[C@H](C)CC[NH+](C)C)c2cc(F)ccc2n1,2e70634c29de987329e3551256c1e04236d55a4d7ce78865ed1486b95d2f1e14,-6.256,1.0,8.73292728699833,True,57686de422aaff9cd9ca3eba50c95190be1bcbe62e6e52eaa9cf5d1471bebc15,3b7ca7996272e3b9510d03dd0e4156737d8c8d6c729813fd25fd83b2abe60481
243,CCC(N)CNC(C1=CC=C(Cl)C=C1)C1=CC=CC=C1F,12b0ac0e786d0d1a58678e21892b822ce68b2e9ebd0553adc34304d484e47397,-6.378,1.0,7.194368005599936,True,6290cf66b72963b66fb889be7810b9cdb455241b9ca7664456cc6c11af26ff2e,42e5c5939d91c32e4c76f36bd279aeb5fe49840137945d4bb90e78180f90b951
244,COc1ccc2c(c1)OC[C@@H](C(=O)N[C@H](C(C)(C)C)C(F)(F)F)C2,ef91dd10086f203c6a83e901f5ee2b68ba1a837b35fb81cfe16a1929318b95f4,-5.548,1.0,5.751626726414014,True,a21f29792c0046dc95ddc1dab43f8b1aec76aef3455d43e1449309d69046053c,4280a3328dd1fbf5f936d210cb2b06cc14fb0c1a2d87235264dbd5248f2e935a
245,COc1ccc2c(=O)cc(-c3ccccc3)oc2c1O,58ea31ca3499b8f8fe052d21393bdf399ec57c7595cdec9b449c127df7babf5d,-6.573,1.0,7.940740204791995,True,b70a0f2c30f1acee292e95ab16ffaea01172fa382ff58de01743ebe80648a228,bc92b7b00ece8fc08fce131e2b0e0dc65486a97df2da0e2dc491a4c946d89a28
246,COc1ccc(-n2ccnc2SCC(=O)Nc2cc(C)c(O)c(C)c2C)cc1,3a833b25b51b0d133a7b13205b22595f10689c5d8372e030820eddeed8561b38,-6.386,1.0,6.435194247262469,True,0676d416c2ebcc434b8a23f59d00984e5aa45d56402aa5819e83335e8b76dc77,151afd1924cc82e168d2d26cca78c879403ec81a23f2bcf0a2757ee0f6d486ca
247,CC=CC=CC=CN=CN=C(C)NCCO,4c0865133c742a6770aeff4668c405fb9abc4006d6c617ed25fb9c71a6136ca9,-5.111,1.0,3.13843862453928,True,365da22f46a775d32278a4c2df48ff8a70f2936f93616279bf2649adbdf87ca4,8a02c5496e093ce4bcf27b04e87f4be6d3abce308cf49e1e7a125a923d743112
248,CCOCC=C(Cl)C(N)c1nc(NCCO)c2ccccc2n1,dbbeba7aca03a0b0335bfa5186bd73b8052c3c6fb94260f94a4e34f812ae1bdf,-6.214,1.0,7.084166217699864,True,7b24971254bf5f484822673739528b481f8f553d141b676521b46ea180ad4eff,204ca26e5885098bb73f13cd7d900c4fa024ee1c74e34c651b78c08e8894b4aa
249,CC1=C=PC=C2C(NCCO)=NC(Nc3ccc(Cl)c(Cl)c3)=NC12,ab714d79c0eb4a56fafb079f36331b927f553db03ee1a109fd57ca81ee31acbc,-6.346,1.0,8.494594222209793,True,7aff58aaf08f8cf5f6b62177089ee0653c53360bf927c974b4c367b8bc85efcc,6263df99129994cd5561d6c20834f89f03897c22d85e0ce25670425cee2c1f15
250,CC(=O)c1ccc(Nc2nc(N)c3ccccc3n2)cc1,6f68a800c93796ec71515aa1f8c6c471003038f2cf9c5272ec9f5f17d600f61b,-6.235,1.0,9.016312827314724,True,6ec790b0cbc6a9eb8a7e98d8c4b49023d42b5bcc792623fd4be8129c52f28f7a,af6afa6e7fb3a0a95c704a2de134c01b8bd78007a742a50f49927763e258e4d5
251,ClCC=CC=CNC=Nc1ccccc1Cl,990b62ccb11b0aedbaace4e633d5b1ff3f593abe1f13714016dc0da2c34c5b6d,-5.594,1.0,4.605625581829249,True,04fdc0359a69e1a7840e72fc5f0ac004fc572024680784e7f76605d705751890,244e7e9b3a0693dd80499cc8ce19565ef05994524cad8b7e62f9d7762cbc407a
252,CCC(=O)Oc1ccc2ccc(=O)oc2c1,bf805d43e383e379bd4d49c4558f769bcbe43a3cd8677145b2183e22cfc3a6c7,-5.959,1.0,8.559686618095315,True,2986f5a6c9999045024b3ef2ee463ff49916d55c7a505381df9258b70161fe50,8b99e6a6bcaebb802a494765247947079a30cf24fdf7e1554da135541af8ea8a
253,COc1ccc(C(=O)Nc2c3c(nn2-c2ccccc2)CSC3)cc1,c2d779ac8cfb7d2b6195a3edc09e3fc943ea1ce14c509bf64bca1b5d46a76478,-6.18,1.0,8.031368065280038,True,07109a148d04946a42eb89084225c8978c9e2b47cbc7bf8430c30a7e45593386,9aa01a0e3e711b313eea2706fddee5cff97b5c6842c3d6d5734acb5acfec4a82
254,CCCNc1nc(N2C3=CC=C(CCl)N(CCCC3)OC2Cl)nc2ccccc12,14900046e36a28efd3c0917fdf7f1dac707483081bae2a7c3d33cc4e94b72d79,-4.538,1.0,7.926824458760267,True,78fc02c1b7e3b1f42a0690a06ea911abdb2e40656c37048f07543180c80a8e56,07802e431bb4b654f7de2e0a306c189d62b5b389a4334b83ade743be4fe0fe54
255,C#CC=C1CN=CN(C(C=CCl)C=CCl)N=C1NCCO,627250c2f04426a26bcf295f6ca5f9111f44cc9289d3cbfc12a36d7fa7d732ec,-4.281,1.0,8.747106321521422,True,fa4338af6649179a9b07f8bd20a21892deb86633a680c00de8007c537bade4d4,d4db06c69c21686817e2ae09e328d6ab463a3b477dba6fa1caca2e4274e6ccc4
256,CCOC(=O)C1=CN(CCOC)C=C(C(=O)OCC)C1c1ccc([N+](=O)[O-])cc1,64af09186b85a4fac21ad9e7f41f3f40ddd7365ca70db850862dcb931c3146a5,-5.873,1.0,8.146743214315768,True,49807216686176bf23126a7a453242273ad64bf32682b93e46ec5a7881a27092,88fa04d53027b704ecc8720eafaee784e9e5d5f742a4fca1d1936fdcb61444ef
257,CC[P-]NOC=NC([B+]Nc1ccc(Cl)c(Cl)c1)=Nc1ccccc1,f84869b2ab880ff1eea2642a9e973114f01a9a14ac0fbb8d9c293a936c60271c,-6.74,1.0,2.9544681416458016,True,80ea30118e017ce0ab8337e419ed03d76b3d4c8248807492f90a5ba52b6563d9,b43df8e25f7c7da323ab496f8ab72d15b8bf635f6c25c0bebfef60c50f4fd380
258,Cc1ccccc1OCCSc2nc3ccc(NC(=O)c4ccccc4)cc3s2,81787f48680c93186a965477155ef6a3bf1c600442ef552afe83725e95968dc4,-5.944,1.0,3.5750517478772275,True,f5edb3e4b5816a111c6356f91de915cccc2a8ae8df8bf77d23ed30d8fadffdff,0e541caa1c5ca95744c99154c20a4c950d5aca2d34f7c33747f359ffac73cf91
259,CCOC(=O)C1=CN=C2C=CC(OC)=CC2=C1NCCC(C)O,bbd4f1d6cab5f78fc21d093d1521f03ee26156835fbae26449c0d1e99953a335,-5.963,1.0,8.549810056369672,True,72ed724c6e099bb25ba014430a61c9d429de6625d131d5a150bde4914e4fb995,6cd918930115449256d1c7985e3b9a65159c40aad9c2c3e5f00143f6b238e377
260,CNC1=NC(NC2=CC=C(Cl)C(Cl)O2)=NC2=CCC=C[C+]21,8556e31672f896c5743d68ca4a56186bb546329639c947854e229a617428c457,-7.163,1.0,3.3666272439936082,True,e85d0e61e53a6a0072e0693e48712e051a02dbd765380ee6d95823c71925312d,32f5156010e44b75153092e957e53c92ece2bc4217b5b4254560f23af0c4ee64
261,CC(NCC1=CC=CC(O)=C1Cl)C1=CC=C(Cl)C=C1,6c6c91bbe2cdd720ff5319f8ca54127b178dfdb748cfd11dcaf498c26dba536b,-6.067,1.0,8.903022857434435,True,2c9e67a6217fbaca4474299c6921605515fb9ffd062b4492d809ffc0fe8ff8b3,2d520c20fe2369dd31d410563c5726aeacfccffaf9f9b6d09eac375dbfc9da74
262,CC1=Nc2ccccc2C(NCCO)=NO1,f994135d6d6f080e529d455fc1c179a2307b91705a749344a772338e3208811a,-6.321,1.0,2.275510052713459,True,b21a67fa0b57e341dc025ce8f88544a0d54458568587b0c9f708e66301dd735f,d561fbc347cc6dfaef608e26ff6633f8b9f4856bd897262e29bd945eca999cae
263,C1=CCOCCCNCCC1,cfb1f2e4e0f2b64d679a1e3400afd35d8d33d7fd16c8c2a95ece0d722e2f56a9,-3.276,1.0,3.019449287535725,True,40a7bd10cf66175f000e6f6674b79882e923bd1b51a8a208db0936017f46e751,532fe0f3a7719115edb8a4652e4bef9758efd2d288f8c661f595b507858c1a40
264,CC(=O)C1=C(C)SC(NC(=O)NC2=CC(C)=CC=C2C)=N1,248dc69c05397266ef1b075245eec35f0f97c5c5ff52ef5fe4d68544b7ca9489,-5.786,1.0,5.705271685029556,True,916db3ffaa23eddb576a1c55265613507e75266c0067d71f88b13ad83c0bd899,fb4b748f17bf2fa09f5bfe9a04ccdfcbdba4711cf1fe3734ad6290acdaa1b260
265,C=C[C@@H](C)OC(=O)/C=C/c1cc(OC)c(O)c(OC)c1,bf4e6b06925efa4049d8a437cbf8768ee44e963571f1bc5c234164f128ad531c,-5.606,1.0,8.65454886172584,True,a938ed5195b5e7243722a5e180ad1d8a4f34e06d58c3075bc523f8fe154426ca,55a025c09b2d681eda3d0143a7637de52297da4d0f868e7e9dd448a0f1f1e781
266,CC(CCl)CN1C=NC=CC=CC=C2CN1OCCN2,7c065e6d083ff1be0da636b2231f28fd1c92e08a99c13d85880af5412a64af7c,-3.279,1.0,3.849154712401153,True,e52186dcb336a455a7193466625a6fd1e4b28754fc430ab1850cb97960ae0d52,82d656f1d3755579af6a55985a05245ddfdf652722526a3c8514edbc7a68ce06
267,CCNC1=NC(NCCS(=O)(=O)C(C)C)=NC(NC(C)(C)C)=N1,dadbecc3d822d567c57a4b298a3a7f8a19bd0e776696bb9e2e92981e07d703cf,-5.606,1.0,7.731987648722675,True,e73ea0304c65019ab69ab5689d3c17049a425b4051e717a6e414ff85115eade2,fbc5a665a4735bd47b3c716a39f3616c663f9ac1f12d9d7ad2ef281101cf4f6e
268,COc1cccc(N2C(=O)N(Cc3ccc(OC)c(F)c3)c3ccccc3S2(=O)=O)c1,af4e215c8d4dcc66f383a9f43fb4d35951aec9c7f8cc53f7317c802d4274296c,-6.64,1.0,3.5041074469827556,True,13566541e2b92c9674273ba5b3f9bdfa3ff07ea7af857e83bb840aa8f3a1a95e,3904f34cbfba3d40ac9afb36da0fe954523fffe3b843e993ca9f8961e8768263
269,C=CC=C1N=C(c2ccc(Cl)c(Cl)c2)NOC1[S-]NCC,0907bc8a26a943df84ac9a6033a085eca41d7b8689c1004d60d7b754e0c36856,-5.568,1.0,2.89407014427778,True,6b2cda9f7ebfa4700bd9a36524d1a7cde55f40a6771ae827fbcbeb76128b343f,291847f697629d48c0daf386fbd2ebd80ca761b34092413665c9444b44a6ee63
270,CC=C=C1C(Cl)=NC2CCONC1C2,027aeb87edf111b9e9e17844b46f18cbe4fdbd49520834dedfaeb56df8bfcc24,-4.434,1.0,5.016747751282698,True,d6fb2f22af548abbd077b13c60ea987f13c3e7332c3072a25b1c960a3249d398,302b75ad173d242c377dc91186e12ddd2a33788d04931e8b438655016f1ae501
271,CC[C@H](O)C(=O)Oc1c(O)ccc2c(=O)c(-c3ccc(O)cc3)coc21,e1a08db5f02e705daa9d98142b4b935987955747ed0b774e90688e021de79e82,-5.925,1.0,6.095263899126928,True,30eb872e5d4270fc12885bd588e4eaa07eefaf0b593a9b0cb4da22f936fcd820,f3b14e3035b54b083f4fa50755da0398e86fac312c0705cab8e5a61072987217
272,Cc1cc(C)cc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccccc2F)c1,f342c32ddd462af0904bdc3d7ea876be140d0d4c673a0cba6ae9f470ab441640,-7.707,1.0,7.991015267160988,True,2ae3cb6502b301fecacebdfe67646a013068fa806d881e67c0efb6431ccff3a5,cd77767e4e8ddd211b6168a60231523766bf737169b887aae5fecc57e1fe89fb
273,Cc1cc(Nc2ccc(C)c(Br)c2)n2ncnc2n1,c51a0f7fb99ee4798be9563df2fa80d468b39c8ed4cf1c9c95aad8b373b85346,-7.257,1.0,8.0260662220044,True,aa00b01186ea346d15bae06ec4f66a37703cef5af08ea09e4f1dc16dd0db2005,b32cf6625c792e15d081573789bc238fab8db812ea28f1aec15d13531ffe271f
274,CCS(=O)(=O)Nc1cc(C(=O)OC)ccc1O,9bc9ba60d1e9a3376468f0e98db8364b942c08a63276349fd2f4fd8a76e18054,-5.684,1.0,9.460986259370637,True,8756793d7baf995a070e26e11e163fd0c0b6897a3771c63825499555ae3e2411,6cf55e1812fcc9d0b6cb0aaa56a41846076b0fb34ea8e0f580485f5647e141a6
275,CCOC(=O)c1cnc2c(OC)cccc2c1NCc1ccc(NC(N)=O)cc1,e388be0491da59fbc04f515627388850573ddc621050ae7e86e9013fd748fc64,-6.275,0.9393939393939394,8.78437897634204,True,ecd506fc1d85622000e214f0c9f0428ca5559b8b660547386c42ad1804a1c09c,433aab1a534a972300235e2d545df91038161f2a45413012262cbfa38dd72e97
276,O=C(Nc1cc(Cl)ccc1Cl)c1ccc(-c2cccc(Cl)c2)o1,f180d3ce268c2216739cf07817ca29322a45f91f29a4c393fbf89b22e361faa4,-6.926,1.0,5.4478614152711335,True,5d18f76d6dec2a72b426cedd0a757e4381f72faaca1f5ec1c2dcfa74cbdb1602,72ac4e82742906de7767eeec43a3f1a64b2bda6184628c7c95e923bcc310ff42
277,COc1cc2nc(SC)nc(N)c2cc1OC,3b1ee2347fa0f3d56ce64ae0bfbacae0da1c579ca84cc0dab839bfa1ddb0afbf,-5.059,1.0,8.644878310306051,True,180359e82e2bb27a244d0c1403f50358f28ef0970f1c8c4e9130c62e61fadd6b,ba9569a9394e80b195cbd069d656c5caded7c2631da7e6c3f21416c9db2008e6
278,Cc1nc(NC(=O)Nc2cccc(C)c2C)sc1C,def1a9d38b791c427cf8a47e8aec1b2bb8bcc371689027ba889dff67fc79d654,-5.594,1.0,2.7008319088754873,True,ee93a3e132d5858b2427da6c1cd748aae8d835315dc54391851a85df2bee5e91,99e362fc92a0b1a3ae56b48ca720fc6ab5e96b3150e161fd0008ba10302e13e3
279,COc1ccc2oc(C(N)=O)cc(=O)c2c1,51d82c73fb59829a8f6f023000f6b0384a5efab91a45516614f123713d4836e7,-5.658,1.0,5.2130349126012945,True,36e0ee78ad41d873573ccefaa4b6b449929cdbb910cac0abcc12ae9c3b57ccc0,2fec46273afa46f36b8e424edd2cff20b401247056c991829b51de3da3d9fdb2
280,Cc1cccc(C(=O)N(Cc2ccc(Cl)cc2)c2ccccn2)c1,3707073f5a3415666f087ac2f6b595c0295e0d6f10ba0a6b22548451565be961,-6.334,1.0,3.268734005697009,True,81026d02a1f44909bdb8b9120f26919c218870bd181247391306b52dfced4702,d6c9e7d95159d48a229612be528c17870dd3d11c49e3ab63adc92b98579f46e9
281,CC1CC=CC=CNC2C=CC=CC1=NCNC(CN(Cl)CCCl)CC=C2,906e9ba3c9ca349d6ccd64df0c96f9c9f59f2702dfa2e42bce12b38e6e08714a,-3.541,1.0,4.71648025544473,True,efccd7400e91252fc13563c756585dba9a09f7a07adc00ca84b410f729fcb041,a1e3db513b2de6cdbc42a4a43305f98a05495ead8f9d010261e6669258b2ce89
282,COCC1CN(C(=O)C2=C(Br)C3=CC=CC=C3S2)CC(C)O1,15b80a7260d4106379184b3541ffe88334b93836c75bb14fa6570a2a56d72e72,-5.846,1.0,3.7747799935890303,True,7156f90f10c8b709f06af95df9201cb13c7f51c8334ce23c3c2825911e08cb14,ed8106cd50cc0b9c4d0a5ba2272eb5e410250d62d4ad312dddbb90d119693d63
283,OCCNc1nc(N2C=CC=C(Cl)C=C2)nc2ccccc12,8596612ed0220481f3cbaf5a35df85f1bcc26b64fffb3045d0de04e119f9029d,-5.542,1.0,3.7226928425536294,True,2cce69b0969d5888c6dc21a779da262951fb43e05cb399ec90b4e2730a3e060a,a0c016f74432fcbf2513e4a36e5b2f37fa5dbd2e10b9cf9c22d37941700e08db
284,COC(=O)C1(CC2=CC=CC(F)=C2)CCN(CC2=CC(C#N)=CC=C2OC)CC1,a38f0a91f8c77aa9f3e1eec6e6b072cc3025b680413d2657c18c654b49270a43,-7.009,1.0,8.982166832117962,True,9879785ce89be26dab969057eb7673fb750aba9aa7070ddb42938ca236e89645,510393c596f1be300c03f8bce6effe1312bb7ea75138b8e3fc2d9d3620403bb3
285,C=CCC=CC#CCNC=CSC1=CC=C(CN=C(CC)NCCC)C(CC=NCC=C)=Nc2ccccc21,d8df686cc729395f72c844d64fe6f15fc5485077eb4c995e8815784464f58afd,-4.893,1.0,7.342053867958201,True,e39be216b56d22f0062ef5f9d00dd6b7e8d148461934742272006ba285973c77,e61364a57a0885ba65d8036f369d387d8da2526e94df7219bc345084baf74db5
286,N=C1C=CC=CCN=CN=CC=CC(Cl)(Cl)OCCN1,c52a602da101a8133ae845ce1082f779bdcfa6aa928c71f8be6a8a514beb2544,-4.166,1.0,3.6904712436218787,True,960fa0cb08805c0e74fb68bbb1521a10af867121396e495f7fad8a40b3832d63,57b38806ab22aadf238fa83967e41078e217028e0ffd825478325b1336dab252
287,COc1ccc(Cl)c(CN2CCN(Cc3ccc(O)cc3)CC2)c1,f9349a80a67899bb5c2b5f24511632aad3ce22336dc2943497f976cf71a5f318,-6.504,1.0,4.793759380694865,True,5684052ff6d2d95bf136511e82c21f78dbd5d14c03d8817d7b5ed87292f3d9ea,0a3b0f92f22481e7dc7bbfe97a1f90a2250ef12569d83a79153cd6741cd60b25
288,COc1ccc(NC(=O)c2c(-c3ccc(OC)cc3)c3c4n2cc(-c2ccccc2)n4CCCC3)cc1,43b1638377eb9060d7a6077942ed35b09caf8226edbde8a4288d1ef1c80c66e6,-5.074,1.0,3.582544626379414,True,6c786589fc41c0bddbd70d41757d1c3e4efd388b81871ce5daca15448b7c3e42,6bbf10bf67b6ac3150200e6c899f18bc032dee69e0bf0bdb802382ee2a34124b
289,OCC1C(N2CC=C(Cl)C(Cl)C2)=Nc2ccccc21,50949452451afa9088272f74d4b413a467e56f9045eb1ca7e13d1d78c4dd93da,-5.746,1.0,7.83179826093599,True,45cae19f692e5fc5457c49c75325f96dea336739c8339b53239a6a21b94d2985,38224fd452a995b6d2b11ee380b463c7c6939c4016a192d3965468878c19f4a3
290,Cc1cccccnc(C=CC=CN=CCN2C=C(CO)C(Cl)=CC2)nc1C,b445125584c0986937eee53f2e602521aa4641ad9ecaf22e8e5868ba26f0342b,-5.52,1.0,3.241018667024304,True,e1f29456ba3776a3478950b5804588789ef7695334af34051692a678b613c144,c863528182c4c92b4439b0156780da6505db04d70e526143b68368da62977868
291,CCOC1=C(OC)C=C(CNCC(O)C2=CC=C(Cl)C=C2)C=C1OC,9a96dff20d2748359e7d1770062347466d1224be01fbc584c43f3980d640f1f3,-5.304,1.0,3.3590864829593174,True,dbb1947f26b9c3c67f56d51da5d5f4f09f4fd29053fd07c2b08646194d099d86,f9e582d14a19d239aeb159aa2c1f45a2ff8036727840ad97f1216d04a7ceb2f4
292,O=C(Nc1ccc(Cl)cc1)Nc1ccc(F)c(F)c1,85a17549bc1e4294f29fad693fd4b6a1dcf860177d5aa22c8c1a982653e59e54,-5.831,1.0,6.985838675492013,True,d8924e7a4918b6a3b4cde4c658018c7c695066e52e2bee70556cd68c9f83ae84,e1ced0c8a45d0fde52d0f5c85916071198768313c1e8ce962ffb4590fc4f1840
293,CC(C)[C@H](NC(N)=O)C(=O)Nc1ccc(Cl)c(Cl)c1,4fd366bfd560456be0316ec70094e105871ec1395c1125dbeef33d15d914a847,-5.432,1.0,8.848236434454043,True,97aa869f875e5b9cf1233f0f0f51d442682ac43f72a395f6da119065a7881d64,d5bec6600e0bad00feb25ce13e53467e8554f1bcdba4dcf6e521e4d9b28ca59b
294,C[NH+](C)CCCNCc1ccc(-c2ccc(Cl)cc2Cl)o1,acea68b0b92579ed870fb893c94b1a8b28d9299c05a33fdedf629edc55d6915b,-4.863,1.0,4.241769088481833,True,73a78b69289485f4ea65393fd5fabbad7cd56d29a8a3a0045816d39647f997d3,8e5cf27eb2cd8ace8aa73805f300761715bc02a7359b10f6efa14e5b41a727e5
295,OCCNC1C(N2C=CC=C(Cl)C2Cl)=Nc2ccccc21,82f6bcf17c15dcaf5cb91e383cfca52808ce75a33415ab431beb7383cb752e95,-6.028,1.0,8.821956075610442,True,b9d128badcdec2969038bac38eb363c594059509636e8822a466db9277bfc42b,6a0d1328a5f781ca2668cebafcf83e07beea18fa5fed5be5c69a2792b7146c08
