Compound Names,Smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,Canonical_smiles,standard_inchi,standard_inchi_key,NP_likeness,SA_score,chemical_class,chemical_superclass,chemical_subclass,direct_parent,Pfizer,GSK,Golden_Triangle,Rotatable_bonds
AQ-13,Cl.Cl.CCN(CC)CCCNC1=CC=NC2=CC(Cl)=CC=C12 ,364.748,4.8756,3,1,4,0.709956721325525,0,28.16,0.891481518745422,0.986019241809845,0.916062271595001,0.782157206535339,0.110459022223949,0.0912236504256725,0.0149799522478133,0.570486855506897,0.917945849895477,0.477345606684685,0.0355263139121234,0.508743879199028,0.768243777751923,0.399423941969872,0.994344961643219,0.0323112059384584,0.0088515539187938,0.22654490172863,0.0836087219417095,0.0282569643110037,0.0908367857336998,0.0040346459136344,0.80028350353241,0.311094474792481,0.377738925814629,0.0453851220197976,0.0424667300656438,0.0703215582296252,0.139435468614101,0.839886558055878,0.948637783527374,-4.75823542757642,60.5821785658559,34.0004327374906,287.417473123441,-8.81159674703414,2.51344437647218,1.26056961483673,88.4456826731614,-2.86337537323504,87.6501175035159,57.1151609150834,87.5533152384645,31.1748739821636,36.6808840635905,63.8037999224506,76.4637456378441,22.4893369523071,13.9588987979837,97.0143466459868,89.2981775882125,78.7902287708414,91.8185343156262,51.5316013958899,33.2299340829779,36.1768127181078,89.1818534315626,97.16944552152,49.1663435440093,43.0399379604498,89.104303993796,98.7979837146181,47.6929042264444,47.3439317564948,77.6269872043428,22.5668863900737,83.5207444746026,70.1434664598682,63.2803412175262,51.2989530825902,46.8010856921287,54.5560294687864,67.0027142303218,76.4249709189608,79.2167506785576,72.1985265606824,58.3171772004653,79.9922450562233,88.1349360217138,93.2919736331912,64.0558355951919,70.9189608375339,65.2578518805739,99.6510275300504,58.5110507948817,48.9724699495929,46.5296626599457,70.4148894920512,53.2376890267546,99.9224505622334,CCN(CC)CCCNc1ccnc2cc(Cl)ccc12.Cl.Cl,"InChI=1S/C16H22ClN3.2ClH/c1-3-20(4-2)11-5-9-18-15-8-10-19-16-12-13(17)6-7-14(15)16;;/h6-8,10,12H,3-5,9,11H2,1-2H3,(H,18,19);2*1H",ZNHBPWZRWNFJPN-UHFFFAOYSA-N,-1.51692005252881,2.30795699473565,Quinolines and derivatives,Organoheterocyclic compounds,Aminoquinolines and derivatives,4-aminoquinolines,2,1,2,9
Chlorproguanil,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C(Cl)=C1 ,288.182,2.86244,2,5,4,0.428393174698201,0,83.79,0.332711946964264,0.679612541198731,0.931345438957214,0.797756028175354,0.444794473052025,0.139420656114817,0.10425426736474,0.288009822368622,0.532564288377762,0.429221445322037,0.180659964727238,0.278543868660927,0.100672213360667,0.60017027258873,0.992484903335571,0.0269128886982799,0.0418698593974114,0.264432282745838,0.0168459359556437,0.0446233559399843,0.0927972838282585,0.0148802569136024,0.750173425674439,0.0564501371234655,0.489765563607216,0.037578303925693,0.102036587893963,0.269941501319408,0.160419734567404,0.827819418907166,0.28260590583086,-5.4512065236232,5.03888658362461,8.84708123784247,70.0816192409086,-8.84161681615868,2.37504651867649,0.8624748954886,69.9603140884844,-2.87414764005982,22.627262069537,37.0686312524234,59.9457153935634,16.3823187281892,90.7522295463358,63.8037999224506,37.4563784412563,22.4893369523071,56.6498642884839,69.6006203955021,44.9398991857309,83.4819697557193,92.1675067855758,81.5432338115549,47.9643272586274,66.2272198526561,73.7882900348972,86.7778208607988,44.6684761535479,64.3660333462582,69.716944552152,51.2601783637069,59.8293912369135,44.3970531213649,74.1372625048468,68.7088018611865,85.6145792943001,44.6297014346646,74.1760372237301,52.1907716169058,67.1965878247383,49.7479643272586,44.4358278402482,83.2105467235363,76.9290422644436,85.1105079488174,76.6963939511439,81.8146568437379,86.7002714230322,49.6316401706088,25.2035672741373,18.844513377278,39.0849166343544,91.8185343156262,58.1620783249321,40.2869329197363,40.0930593253199,43.737882900349,53.0050407134548,98.4490112446685,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)c(Cl)c1,"InChI=1S/C11H15Cl2N5/c1-6(2)16-10(14)18-11(15)17-7-3-4-8(12)9(13)5-7/h3-6H,1-2H3,(H5,14,15,16,17,18)",ISZNZKHCRKXXAU-UHFFFAOYSA-N,-1.03531966081697,2.86152407983807,Benzene and substituted derivatives,Benzenoids,Halobenzenes,Dichlorobenzenes,0,2,2,4
Transfluthrin,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCC1=C(F)C(F)=CC(F)=C1F ,371.157,4.8774,2,0,4,0.42862161857664,2,26.3,0.35657649487257,0.994445884227753,0.928197610378265,0.70037391781807,0.927473771572113,0.279613333940506,0.670990830659866,0.0898486502468586,0.0226370817050338,0.731008267402649,0.196325904130936,0.319840890169144,0.0092002028599381,0.532509958744049,0.999997520446777,0.0061806349549442,0.0156927571631968,0.0589727379381657,0.0418027076870203,0.0083788039628416,0.0415481451898813,0.0044875096878968,0.993682074546814,0.149076262116432,0.0593492891639471,0.0049002967774868,0.0171509133651853,0.286745664477348,0.0058591954410076,0.53024126291275,0.433111125230789,-3.96150689373385,107.333023343852,86.7472927870139,11.3332279881604,-3.50481865858494,3.02057666049935,3.96282403445179,96.4784846698307,-6.36755723341762,4.78091521168884,58.6273749515316,87.5920899573478,16.3823187281892,11.7681271810779,63.8037999224506,37.6114773167895,68.8639007367197,13.0670802636681,72.3536254362156,95.0756107018224,82.5901512214036,89.2206281504459,97.4020938348197,75.1841799146956,94.0674680108569,46.0643660333463,37.6114773167895,77.6657619232261,65.6455990694067,74.4474602559131,11.167119038387,55.6417215975184,99.1469561845677,36.6808840635905,37.3400542846064,63.6293136874758,57.9682047305157,31.2524234199302,20.4342768514928,49.1663435440093,98.8367584335014,56.8437378829004,33.6564559906941,45.2888716556805,54.7111283443195,77.4331136099263,30.0891818534316,60.8763086467623,60.4497867390461,98.7592089957348,92.322605661109,93.0981000387747,56.2233423807677,94.4552151996898,79.7595967429236,94.8041876696394,85.0717332299341,3.14075222954634,73.2066692516479,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)cc(F)c1F,"InChI=1S/C15H12Cl2F4O2/c1-15(2)7(3-10(16)17)11(15)14(22)23-5-6-12(20)8(18)4-9(19)13(6)21/h3-4,7,11H,5H2,1-2H3/t7-,11+/m1/s1",DDVNRFNDOPPVQJ-HQJQHLMTSA-N,-0.0442943319888044,3.62010074104721,Benzene and substituted derivatives,Benzenoids,Benzyloxycarbonyls,Benzyloxycarbonyls,2,1,2,6
Artemisone,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H]([C@@H]2C)N1CCS(=O)(=O)CC1)O4 ,401.525,1.9248,7,0,4,0.621623095251293,8,74.3,0.612352776527405,0.91380660533905,0.861641478538513,0.0095844471594318,0.0588219272904098,0.0704062595963478,0.0180266011855565,0.188077994063497,0.0097312394791515,0.821224558353424,0.103693855926394,0.0134455905528739,0.206200134754181,0.515646678209305,0.989736819267273,0.0368542186915875,0.115951118245721,0.0140719606191851,0.162750677764416,0.134959978004918,0.218108727782965,0.038311327341944,0.923043477535248,0.112424725294113,0.477197951078415,0.035269020870328,0.0276495141908526,0.0870897790417075,0.13988793939352,0.573883134126663,0.513839787244797,-5.11760376847207,52.1348574176539,14.9163523262634,9.78916549678693,-6.91327976012577,2.96016453173343,1.92501483013538,73.164518076698,-3.84876893607057,1.23869327260328,65.6455990694067,44.552151996898,77.3555641721598,11.7681271810779,63.8037999224506,63.3191159364095,91.9736331911594,48.8173710740597,88.4451337727801,69.6393951143854,62.7762698720434,33.2299340829779,40.9461031407522,25.6300891818534,39.3563396665374,64.5599069406747,24.6219464908879,91.0818146568437,55.990694067468,5.89375727025979,67.3516867002714,54.7499030632028,41.5277239240016,79.8371461806902,87.9022877084141,40.6359053896859,81.5044590926716,90.7328421868942,82.0085304381543,80.3799922450562,72.1985265606824,53.0825901512214,82.4738270647538,76.1147731678945,63.7068631252423,61.7293524621947,80.0310197751066,64.2109344707251,64.5599069406747,41.5277239240016,64.1721597518418,46.4908879410624,53.702985653354,75.8433501357115,76.8902675455603,58.549825513765,47.3051570376115,34.6258239627763,47.2276075998449,C[C@H]1[C@H](N2CCS(=O)(=O)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,"InChI=1S/C19H31NO6S/c1-12-4-5-15-13(2)16(20-8-10-27(21,22)11-9-20)23-17-19(15)14(12)6-7-18(3,24-17)25-26-19/h12-17H,4-11H2,1-3H3/t12-,13-,14+,15+,16-,17-,18-,19-/m1/s1",FDMUNKXWYMSZIR-NQWKWHCYSA-N,2.12976471711668,6.0822209653176,Prenol lipids,Lipids and lipid-like molecules,Sesquiterpenoids,Artemisinins,1,1,2,4
Fenpyroximate,CN1N=C(C)C(\C=N\OCC2=CC=C(C=C2)C(=O)OC(C)(C)C)=C1OC1=CC=CC=C1 ,421.497,5.02682000000001,7,0,3,0.303936743882457,0,74.94,0.0457919247448444,0.39615535736084,0.77378271818161,0.0780637368559837,0.930633509159088,0.264769327640533,0.822464907169342,0.0400458721444011,0.0196430349722505,0.864887166023254,0.510963326692581,0.323084342479706,0.0228606175631285,0.84352707862854,0.99966504573822,0.0020419472537469,0.0102174701867625,0.179007412493229,0.123774522542953,0.0801695644855499,0.114105526357889,0.0320392277091742,0.976050841808319,0.806063616275787,0.536964637041092,0.0149393206462264,0.0963073387742043,0.341966110467911,0.0135676136240363,0.214364156126976,0.509121996164322,-4.71638709922612,88.410326077522,74.1078078921623,-38.3672481479519,-4.22270144399816,2.68156873483405,4.27377222527322,110.179742658724,-6.91845139171181,7.60375443524605,70.1046917409849,88.7941062427297,77.3555641721598,11.7681271810779,20.9189608375339,21.5587436991082,22.4893369523071,49.8255137650252,18.1465684373788,24.3117487398216,46.4908879410624,57.1151609150834,97.4796432725863,73.0903450949981,96.9755719271035,28.6545172547499,34.4707250872431,96.3164017060876,80.1473439317565,74.6801085692129,21.2485459480419,75.4556029468786,76.1923226056611,17.0221015897635,25.5913144629701,79.7983714618069,77.0841411399767,85.3431562621171,61.3803799922451,78.0147343931756,90.4226444358278,88.2512601783637,85.9247770453664,63.0089181853432,84.3737882900349,79.9146956184568,43.0011632415665,22.6832105467235,64.3660333462582,66.3823187281892,86.5063978286158,88.832880961613,1.6285381930981,91.7797595967429,60.5273361768127,97.2469949592865,99.3408297789841,1.3183404420318,85.73090345095,Cc1nn(C)c(Oc2ccccc2)c1/C=N/OCc1ccc(C(=O)OC(C)(C)C)cc1,"InChI=1S/C24H27N3O4/c1-17-21(22(27(5)26-17)30-20-9-7-6-8-10-20)15-25-29-16-18-11-13-19(14-12-18)23(28)31-24(2,3)4/h6-15H,16H2,1-5H3/b25-15+",YYJNOYZRYGDPNH-MFKUBSTISA-N,-1.01106019037943,2.49460131633449,Organooxygen compounds,Organic oxygen compounds,Ethers,Diarylethers,2,0,1,9
16-Bromoepiandrosterone,[H][C@@]12C[C@@H](Br)C(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C ,369.343,4.3325,2,1,4,0.645520327822795,8,37.3,0.0725142985582352,0.843520259857178,0.943872547149658,0.0575156152248383,0.162124742567539,0.211321879923344,0.0951596363447607,0.272676272504032,0.0080928929848596,0.714721512794495,0.0672093777917326,0.0498743285308592,0.0189998898655176,0.109168914705515,0.999888467788696,0.495810461044312,0.684282803535461,0.0142142398282886,0.194511565566063,0.335725799202919,0.693790704011917,0.0119345726445317,0.977290546894074,0.588462752103806,0.573296064138413,0.0069516348652541,0.0352919963654131,0.499587482213974,0.0346471771597862,0.385090208053589,0.513304659724236,-4.77872658372963,77.6571194719332,7.83651292290054,30.4391180454179,-5.43873681025174,2.55797826270718,3.72653494390516,86.2284570997951,-4.75836343863819,7.06785676627316,57.9682047305157,82.241178751454,16.3823187281892,36.6808840635905,63.8037999224506,66.3823187281892,91.9736331911594,19.8526560682435,26.4443582784025,60.6824350523459,87.5145405195812,53.702985653354,58.4335013571152,64.4823575029081,64.6374563784413,72.4311748739822,22.4117875145405,75.3392787902288,50.5622334238077,20.3955021326095,18.1853431562621,21.8689414501745,84.5288871655681,95.1919348584723,95.153160139589,40.8685537029857,84.9554090732842,95.9286545172547,96.9755719271035,63.4354400930593,91.0430399379604,79.3330748352074,87.0492438929818,50.2132609538581,68.3210546723536,85.4982551376503,58.8600232648313,45.75416828228,64.5599069406747,62.8925940286933,81.2718107793719,38.0767739433889,75.9984490112447,86.6614967041489,52.3070957735556,92.4389298177588,65.9557968204731,17.7200465296627,84.1411399767352,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@H](Br)C[C@@H]12,"InChI=1S/C19H29BrO2/c1-18-7-5-12(21)9-11(18)3-4-13-14(18)6-8-19(2)15(13)10-16(20)17(19)22/h11-16,21H,3-10H2,1-2H3/t11-,12-,13+,14-,15-,16+,18-,19-/m0/s1",CWVMWSZEMZOUPC-JUAXIXHSSA-N,2.46817252329634,4.32558171199682,Steroids and steroid derivatives,Lipids and lipid-like molecules,Androstane steroids,Androgens and derivatives,2,1,2,3
Ganaplacide,CC1(C)N(CCN2C(NC3=CC=C(F)C=C3)=C(N=C12)C1=CC=C(F)C=C1)C(=O)CN ,411.456,3.6079,5,2,4,0.687794989778419,0,76.18,0.3367192029953,0.721806955337524,0.863058876991272,0.212897485494614,0.678045201301575,0.242921081185341,0.669205379486084,0.138544356822968,0.379574817419052,0.886843025684357,0.828301978111267,0.347317433357239,0.32044076025486,0.674484652280808,0.998559260368347,0.0149874326772988,0.0319460460916162,0.607883787155151,0.443718981742859,0.0371964368969202,0.0847183406352997,0.024501733481884,0.919009113311768,0.753991711139679,0.436344486474991,0.0553689159452915,0.0881689392030239,0.218131536245346,0.131041012704372,0.143642614781857,0.917960166931152,-4.99949122191245,6.91677173384395,31.3029645337735,-10.848124391188,-10.5162147615188,3.12694191617979,2.32155343696376,81.3379451146379,-3.99020895442988,1.26542291422147,67.700659170221,71.3454827452501,59.1120589375727,60.8569212873207,63.8037999224506,72.7413726250485,22.4893369523071,50.9112058937573,69.9108181465684,48.2745250096937,63.2027917797596,70.6863125242342,90.4614191547111,70.0271423032183,94.0674680108569,57.1151609150834,82.3575029081039,97.9449398991857,91.7797595967429,77.7433113609926,77.7433113609926,63.5129895308259,62.0007754943777,58.8600232648313,60.7987592089957,94.9980612640558,95.9286545172547,69.8720434276851,48.1582008530438,74.3311360992633,71.1128344319504,86.0798759208996,80.1861186506398,81.3105854982551,83.3268708801861,73.9433889104304,79.0616518030244,12.6017836370686,88.832880961613,48.9724699495929,20.4342768514928,62.7374951531601,18.2241178751454,41.3338503295851,83.986041101202,66.8476153547887,58.2008530438154,32.1054672353625,47.4602559131446,CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)cc3)n2CCN1C(=O)CN,"InChI=1S/C22H23F2N5O/c1-22(2)21-27-19(14-3-5-15(23)6-4-14)20(26-17-9-7-16(24)8-10-17)28(21)11-12-29(22)18(30)13-25/h3-10,26H,11-13,25H2,1-2H3",BUPRVECGWBHCQV-UHFFFAOYSA-N,-1.00270864910844,2.7130630437272,Carboxylic acids and derivatives,Organic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acid amines,1,1,2,7
Pafuramidine,CONC(=N)C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(=N)NOC ,364.405,3.56634,5,4,4,0.304136753386526,0,103.36,0.801650440692902,0.31876412332058,0.802889394760132,0.499672332406044,0.199461355805397,0.231470984220505,0.101053116843104,0.214333300292492,0.142821781896055,0.487679249048233,0.202052033320069,0.504439955949783,0.363490644097328,0.925092971324921,0.778359711170197,0.119300189614296,0.0439207362011075,0.367421713471413,0.370271024107933,0.181427706778049,0.212110716104507,0.0600829161703587,0.669881010055542,0.69062739610672,0.772049629688263,0.258992281556129,0.186677023768425,0.422250711917877,0.335464191436768,0.525735831260681,0.720479011535645,-6.37264077132299,-43.6383207136707,-9.21984049498104,107.735234401466,-10.4180901655541,2.5545491022116,1.16072894775899,84.614295500786,-2.38084899371713,9.20456968397832,56.9988367584335,70.8026366808841,59.1120589375727,86.0217138425746,63.8037999224506,21.5975184179915,22.4893369523071,69.2516479255525,94.7266382318728,19.387359441644,51.2989530825902,82.9003489724699,63.7068631252423,68.0496316401706,65.5680496316402,67.4680108569213,68.2822799534703,50.1357115160915,66.1108956960062,88.9104303993796,80.3412175261729,84.9166343544009,22.2566886390074,91.5858860023265,69.8332687088019,89.3369523070958,93.5633966653742,93.0981000387747,81.3105854982551,86.1186506397829,44.1256300891819,83.3656455990694,95.1919348584723,95.7347809228383,91.5083365645599,82.6677006591702,91.7409848778596,60.4885614579294,73.478092283831,6.55292749127569,1.97751066304769,17.1772004652966,96.3164017060876,42.2256688639007,51.9968980224893,44.9011244668476,63.1640170608763,62.5048468398604,89.8410236525785,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cc3)o2)cc1,"InChI=1S/C20H20N4O3/c1-25-23-19(21)15-7-3-13(4-8-15)17-11-12-18(27-17)14-5-9-16(10-6-14)20(22)24-26-2/h3-12H,1-2H3,(H2,21,23)(H2,22,24)",UKOQVLAXCBRRGH-UHFFFAOYSA-N,-0.234298163395196,2.95203944835151,Furans,Organoheterocyclic compounds,Diphenylfurans,"2,5-diphenylfurans",1,2,2,8
Voacamine,[H][C@@]12C[C@H](CC)[C@]3([H])N(C1)CCC1=C(NC4=CC(=C(OC)C=C14)[C@@]1([H])C[C@]4([H])C(C(=O)OC)[C@@]([H])(CC5=C1NC1=CC=CC=C51)N(C)C\C4=C\C)[C@@]3(C2)C(=O)OC ,704.912,6.48890000000001,7,2,2,0.181145132072874,9,99.89,0.30859631896019,0.800453126430512,0.686370599269867,0.22122644931078,0.324273210763931,0.129915678501129,0.187014684081078,0.441890704631805,0.367147654294968,0.8944340467453,0.970989406108856,0.0256659767590463,0.74773679971695,0.627385514974594,0.999361646175385,0.0090544641017913,0.0084470467641949,0.396062943339348,0.119729582965374,0.039614262804389,0.0469170600175858,0.0135731814429164,0.881352543830872,0.912437963485718,0.37065007686615,0.182035835087299,0.220560754835606,0.411782652139664,0.180431750416756,0.26452466994524,0.910902106761932,-5.13024080363537,77.1189037939028,92.3627951196785,38.1371901359195,-9.20573307563423,3.51702328589146,3.9469949151865,101.910278438578,-5.78826018277625,-0.960824491076938,92.4001550988755,95.967429236138,77.3555641721598,60.8569212873207,9.84877859635518,11.0507948817371,93.9511438542071,67.3129119813881,66.9251647925553,55.6417215975184,34.5094998061264,71.4618069019,74.1372625048468,44.7072508724312,75.106630476929,82.9391236913532,81.969755719271,98.1000387747189,98.4102365257852,11.167119038387,98.3326870880186,60.9538580845289,70.4536642109345,45.0949980612641,21.6362931368748,90.306320279178,76.580069794494,71.2291585886002,24.4280728964715,65.8006979449399,63.8231872818922,94.5327646374564,75.8821248545948,93.1756494765413,92.7103528499418,82.3187281892206,83.9084916634354,30.5932531989143,88.0961613028306,40.8297789841024,81.1167119038387,94.3001163241567,81.0779371849554,54.8662272198527,92.5552539744087,94.6878635129895,93.4858472276076,6.74680108569213,28.5769678169833,C/C=C1/CN(C)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3cc4[nH]c5c(c4cc3OC)CCN3C[C@H]4C[C@H](CC)[C@H]3[C@@]5(C(=O)OC)C4)C[C@@H]1C2C(=O)OC,"InChI=1S/C43H52N4O5/c1-7-24-15-23-20-43(42(49)52-6)39-27(13-14-47(21-23)40(24)43)29-19-36(50-4)30(17-34(29)45-39)31-16-28-25(8-2)22-46(3)35(37(28)41(48)51-5)18-32-26-11-9-10-12-33(26)44-38(31)32/h8-12,17,19,23-24,28,31,35,37,40,44-45H,7,13-16,18,20-22H2,1-6H3/b25-8-/t23-,24-,28-,31+,35+,37?,40-,43+/m0/s1",VCMIRXRRQJNZJT-XRMSBCOFSA-N,1.67056093873924,6.52555096040219,Ibogan-type alkaloids,Alkaloids and derivatives,,Ibogan-type alkaloids,1,0,0,11
JPC-3210,CC(C)(C)NCC1=C(O)C(=CC(=C1)C(C)(C)C)C1=CN=C(C(F)=C1)C(F)(F)F ,398.444,5.7977,3,2,3,0.64271809021669,0,45.15,0.077079101651907,0.837594652175903,0.811887836456299,0.707552707195282,0.398668760061264,0.410398411750793,0.262337337434292,0.477350145578384,0.397760516405106,0.757705640792847,0.338100805878639,0.707241201400757,0.129855594038963,0.229016047716141,0.999702787399292,0.0046450461726635,0.00492934868671,0.0431371280923486,0.289060452580452,0.103535778820515,0.142272220551968,0.0273159980773926,0.967762422561646,0.558664262294769,0.250763815641403,0.0023511029896326,0.0493870329111815,0.878313827514649,0.0438392780721188,0.463027882575989,0.900091755390167,-4.90274837679746,16.6117153194219,56.9252892795516,9.6074031411254,-5.67756357748913,3.25347657503856,3.44945795463327,96.6922434185915,-5.39248475917321,4.1957685971121,64.9476541295076,93.2919736331912,31.1748739821636,60.8569212873207,20.9189608375339,66.0333462582396,22.4893369523071,26.6770065917022,27.6851492826677,59.7906165180302,52.888716556805,89.4145017448624,78.596355176425,88.1349360217138,80.2636680884064,84.7227607599845,82.7452500969368,81.969755719271,73.8270647537805,95.9286545172547,56.9600620395502,35.3237689026755,77.0453664210935,30.4769290422644,13.183404420318,58.6273749515316,90.2675455602947,88.3288096161303,68.9414501744862,75.8433501357115,86.545172547499,78.0535091120589,66.6925164792555,34.4319503683598,74.7188832880962,97.3245443970531,63.0089181853432,54.4009305932532,86.8941450174486,54.9050019387359,29.468786351299,81.6207832493214,53.5478867778209,84.9554090732842,88.1349360217138,88.7165568049632,85.6145792943001,9.88755331523846,69.5618456766188,CC(C)(C)NCc1cc(C(C)(C)C)cc(-c2cnc(C(F)(F)F)c(F)c2)c1O,"InChI=1S/C21H26F4N2O/c1-19(2,3)14-7-13(11-27-20(4,5)6)17(28)15(9-14)12-8-16(22)18(26-10-12)21(23,24)25/h7-10,27-28H,11H2,1-6H3",DYULPLHABFGTOQ-UHFFFAOYSA-N,-0.728692842634511,2.82521955730755,Pyridines and derivatives,Organoheterocyclic compounds,Phenylpyridines,Phenylpyridines,2,1,1,4
Clomocycline,[H][C@@]12C[C@@]3([H])C(=C(O)[C@]1(O)C(=O)C(C(=O)NCO)=C(O)[C@H]2N(C)C)C(=O)C1=C(C(Cl)=CC=C1O)[C@@]3(C)O ,508.911,0.0197000000000008,10,7,2,0.216412920057778,5,187.86,0.300614720582962,0.0879323735833168,0.791452395915985,0.0152482613921165,0.0142211068421602,0.102691020071507,0.0117340170312673,0.0310222843661904,0.031064541824162,0.693611800670624,0.0429377544671297,0.148289750516415,0.167250435054302,0.748592162132263,0.909125936031342,0.0796362347900868,0.0537595525383949,0.0456559536978602,0.031675023958087,0.0128457187209278,0.0641031637787819,0.003358797065448,0.332781165838242,0.142959189414978,0.0447854245081544,0.0148832898586988,0.0151675965636969,0.0918145671486855,0.0304502550512552,0.192902295291424,0.184228381514549,-6.19681755136403,26.1700843595934,13.7525292164683,49.7423277309934,-12.7542284570718,2.99533401561611,0.374991354385318,70.7622216915207,-2.0178817353576,9.36540392165947,82.7064753780535,23.7301279565723,88.9104303993796,94.3776657619232,9.84877859635518,13.726250484684,83.9666537417604,89.9961225281117,66.4986428848391,5.46723536254362,49.5153160139589,38.2318728189221,20.4730515703761,36.4094610314075,32.2217913920124,23.1097324544397,42.7685149282668,71.8883288096161,45.0949980612641,48.4296238852268,62.5436215587437,67.7394338891043,26.7157813105855,88.8716556804963,75.0290810391625,59.6742923613804,53.8968592477705,41.9542458317177,35.5564172159752,43.466459868166,26.9096549050019,56.3008918185343,28.5381930981,62.8925940286933,51.8030244280729,62.310973245444,56.1070182241179,19.387359441644,40.5195812330361,9.26715781310585,39.5502132609539,44.7848003101978,87.1655680496316,22.4505622334238,78.4024815820085,32.6870880186119,44.6297014346646,69.1353237689027,90.1512214036448,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,"InChI=1S/C23H25ClN2O9/c1-22(34)8-6-9-16(26(2)3)18(30)14(21(33)25-7-27)20(32)23(9,35)19(31)12(8)17(29)13-11(28)5-4-10(24)15(13)22/h4-5,8-9,16,27-28,30-31,34-35H,6-7H2,1-3H3,(H,25,33)/t8-,9-,16-,22-,23-/m0/s1",GJGDLRSSCNAKGL-KMVLDZISSA-N,1.26367754872775,4.70889054325364,Tetracyclines,Phenylpropanoids and polyketides,,Tetracyclines,0,1,1,12
