smiles,identifier,search_type,database
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2OC)cc1OCC,ZINC15 : ZINC000012062475-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2F)cc1OCC,ZINC15 : ZINC000016753013-DMCH,espsim_electrostatic,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(C)c(C)c2)c1,ZINC15 : ZINC000015670750-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2Cl)cc1OCC,ZINC15 : ZINC000006811482-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OCC(C)C)cc2)cc1OCC,ZINC15 : ZINC000016753891-DMCH,espsim_electrostatic,zinc15
CCCCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(OCC)c2)cc1,ZINC15 : ZINC000009194962-DMCH,espsim_electrostatic,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccc(OCC)cc2)cc1OCCC,ZINC15 : ZINC000008869137-DMCH,espsim_electrostatic,zinc15
Cc1cccc(C(=O)Nc2nonc2-c2ccc(C(C)C)cc2)c1,ZINC15 : ZINC000013724643-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(OCC)c2)cc1,ZINC15 : ZINC000006767589-DMCH,espsim_electrostatic,zinc15
CCCCCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(OCC)c2)cc1,ZINC15 : ZINC000009194967-DMCH,espsim_electrostatic,zinc15
CCCCCCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(OCC)c2)cc1,ZINC15 : ZINC000098047873-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(C)c2)cc1,ZINC15 : ZINC000027740914-DMCH,espsim_electrostatic,zinc15
Cc1cccc(C(=O)Nc2nonc2-c2ccc(OC(C)C)cc2)c1,ZINC15 : ZINC000012111306-DMCH,espsim_electrostatic,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccccc2OCC)cc1OCCC,ZINC15 : ZINC000011916583-DMCH,espsim_electrostatic,zinc15
CCCOc1ccccc1C(=O)Nc1nonc1-c1ccc(OCC)c(OCC)c1,ZINC15 : ZINC000006811496-DMCH,espsim_electrostatic,zinc15
CCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)c1,ZINC15 : ZINC000005482771-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(Cl)cc2)cc1C,ZINC15 : ZINC000027792845-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(F)cc2)cc1C,ZINC15 : ZINC000027793263-DMCH,espsim_electrostatic,zinc15
CCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCCC)c(OCCC)c2)cc1,ZINC15 : ZINC000016753430-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(Br)cc2)cc1C,ZINC15 : ZINC000027740905-DMCH,espsim_electrostatic,zinc15
COc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)c1,ZINC15 : ZINC000005451141-DMCH,espsim_electrostatic,zinc15
CCCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)c1,ZINC15 : ZINC000006662274-DMCH,espsim_electrostatic,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccc(Cl)cc2)cc1OCCC,ZINC15 : ZINC000006811502-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC)cc2)cc1C,ZINC15 : ZINC000027740944-DMCH,espsim_electrostatic,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccc(F)cc2)cc1OCCC,ZINC15 : ZINC000006811503-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC)c(Cl)c2)cc1C,ZINC15 : ZINC000027746410-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(OC)c2)cc1,ZINC15 : ZINC000006767576-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2OCC)cc1C,ZINC15 : ZINC000027741046-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)cc1,ZINC15 : ZINC000005487026-DMCH,espsim_electrostatic,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC)cc2)c1,ZINC15 : ZINC000008915633-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1OC,ZINC15 : ZINC000005451394-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2C)cc1C,ZINC15 : ZINC000027746610-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1,ZINC15 : ZINC000006767592-DMCH,espsim_electrostatic,zinc15
CCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(C)c2)c1,ZINC15 : ZINC000027740816-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2nonc2NC(=O)c2ccccc2)cc1OC,ZINC15 : ZINC000008916789-DMCH,espsim_electrostatic,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccccc2C)cc1OCCC,ZINC15 : ZINC000016806647-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1C,ZINC15 : ZINC000027741037-DMCH,espsim_electrostatic,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccc(C(C)(C)C)cc2)cc1OCCC,ZINC15 : ZINC000009195047-DMCH,espsim_electrostatic,zinc15
CCCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCCC)c(OCCC)c2)cc1,ZINC15 : ZINC000009195066-DMCH,espsim_electrostatic,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccc(OC)cc2)cc1OCCC,ZINC15 : ZINC000006811499-DMCH,espsim_electrostatic,zinc15
CCOc1ccccc1C(=O)Nc1nonc1-c1ccc(OC)c(OC)c1,ZINC15 : ZINC000005487466-DMCH,espsim_electrostatic,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccccc2OCCC)cc1OCCC,ZINC15 : ZINC000008867887-DMCH,espsim_electrostatic,zinc15
CCCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(C)c2)c1,ZINC15 : ZINC000027664365-DMCH,espsim_electrostatic,zinc15
COc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(C)c2)c1,ZINC15 : ZINC000027664354-DMCH,espsim_electrostatic,zinc15
CCCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(C)c2)cc1,ZINC15 : ZINC000027746619-DMCH,espsim_electrostatic,zinc15
CCCOc1cccc(C(=O)Nc2nonc2-c2ccc(C)c(C)c2)c1,ZINC15 : ZINC000020899440-DMCH,espsim_electrostatic,zinc15
CCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(C)c2)cc1,ZINC15 : ZINC000027740935-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2nonc2NC(=O)c2ccc(C)cc2)cc1OC,ZINC15 : ZINC000008915180-DMCH,espsim_electrostatic,zinc15
COc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1C,ZINC15 : ZINC000027664348-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(C(=O)Nc2nonc2-c2ccc(OC)c(C)c2)cc1,ZINC15 : ZINC000027664357-DMCH,espsim_electrostatic,zinc15
CCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)cc2)c1,ZINC15 : ZINC000006767590-DMCH,espsim_electrostatic,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2cccc(OCC)c2)cc1,ZINC15 : ZINC000012062628-DMCH,espsim_electrostatic,zinc15
CCCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)cc2)c1,ZINC15 : ZINC000021175560-DMCH,espsim_electrostatic,zinc15
CCCCOc1ccc(-c2nonc2NC(=O)c2cccc(OCC)c2)cc1,ZINC15 : ZINC000011914175-DMCH,espsim_electrostatic,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(C(C)C)cc2)c1,ZINC15 : ZINC000013688643-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2)cc1,ZINC15 : ZINC000006729929-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC(C)C)cc2)cc1C,ZINC15 : ZINC000027746418-DMCH,espsim_electrostatic,zinc15
CCCCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCCC)c(OCCC)c2)cc1,ZINC15 : ZINC000009195073-DMCH,espsim_electrostatic,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1OCC,ZINC15 : ZINC000006811480-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1OCCC,ZINC15 : ZINC000006811498-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1C,ZINC15 : ZINC000027746691-DMCH,espsim_shape,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)c(OCC)c2)c1,ZINC15 : ZINC000006811493-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2)cc1OCC,ZINC15 : ZINC000016753886-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1OCC,ZINC15 : ZINC000016753881-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(C)cc2)cc1OCC,ZINC15 : ZINC000006811479-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(OC)c2)cc1OCC,ZINC15 : ZINC000016753876-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1,ZINC15 : ZINC000006767571-DMCH,espsim_shape,zinc15
COc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1OC,ZINC15 : ZINC000005482777-DMCH,espsim_shape,zinc15
CCCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)c(OCC)c2)c1,ZINC15 : ZINC000006811494-DMCH,espsim_shape,zinc15
COc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1C,ZINC15 : ZINC000027664361-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2cccc(OCC)c2)cc1OCCC,ZINC15 : ZINC000006811511-DMCH,espsim_shape,zinc15
CCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(OCC)c2)cc1,ZINC15 : ZINC000006811486-DMCH,espsim_shape,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)c(C)c2)c1,ZINC15 : ZINC000027746647-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2)cc1C,ZINC15 : ZINC000027740870-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(Cl)cc2)cc1OCC,ZINC15 : ZINC000016752537-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(F)cc2)cc1OCC,ZINC15 : ZINC000016752747-DMCH,espsim_shape,zinc15
CCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCCC)c(OCCC)c2)c1,ZINC15 : ZINC000011915529-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1C,ZINC15 : ZINC000027746741-DMCH,espsim_shape,zinc15
Cc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1,ZINC15 : ZINC000008869592-DMCH,espsim_shape,zinc15
CCCCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1,ZINC15 : ZINC000011914166-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1,ZINC15 : ZINC000012062533-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2C)cc1OCC,ZINC15 : ZINC000006811481-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC)cc2)cc1OCC,ZINC15 : ZINC000016752758-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(OC)c2)cc1C,ZINC15 : ZINC000027746766-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1OCCC,ZINC15 : ZINC000011915548-DMCH,espsim_shape,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)c1,ZINC15 : ZINC000008916406-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC)c(Cl)c2)cc1OCC,ZINC15 : ZINC000006811523-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccc(C)cc2)cc1OCCC,ZINC15 : ZINC000006811497-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2cccc(OC)c2)cc1OCCC,ZINC15 : ZINC000006811500-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(C)cc2)cc1C,ZINC15 : ZINC000027740879-DMCH,espsim_shape,zinc15
COc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1,ZINC15 : ZINC000008915682-DMCH,espsim_shape,zinc15
CCCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(OCC)c2)cc1,ZINC15 : ZINC000006811489-DMCH,espsim_shape,zinc15
CCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)c(C)c2)c1,ZINC15 : ZINC000027746637-DMCH,espsim_shape,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(C)c2)c1,ZINC15 : ZINC000027664656-DMCH,espsim_shape,zinc15
CCCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)c(C)c2)c1,ZINC15 : ZINC000027741008-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc([N+](=O)[O-])c2)cc1C,ZINC15 : ZINC000027746706-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC(C)C)cc2)cc1OCC,ZINC15 : ZINC000016753878-DMCH,espsim_shape,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(C)c(C)c2)c1,ZINC15 : ZINC000015670750-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2Cl)cc1OCC,ZINC15 : ZINC000006811482-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2OC)cc1OCC,ZINC15 : ZINC000012062475-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2F)cc1OCC,ZINC15 : ZINC000016753013-DMCH,espsim_shape,zinc15
CCCCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(OCC)c2)cc1,ZINC15 : ZINC000009194962-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccc(OCC)cc2)cc1OCCC,ZINC15 : ZINC000008869137-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(OCC)c2)cc1,ZINC15 : ZINC000006767589-DMCH,espsim_shape,zinc15
Cc1cccc(C(=O)Nc2nonc2-c2ccc(OC(C)C)cc2)c1,ZINC15 : ZINC000012111306-DMCH,espsim_shape,zinc15
CCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(C)c2)cc1,ZINC15 : ZINC000027740914-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccccc2OCC)cc1OCCC,ZINC15 : ZINC000011916583-DMCH,espsim_shape,zinc15
CCCOc1ccccc1C(=O)Nc1nonc1-c1ccc(OCC)c(OCC)c1,ZINC15 : ZINC000006811496-DMCH,espsim_shape,zinc15
CCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)c1,ZINC15 : ZINC000005482771-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(F)cc2)cc1C,ZINC15 : ZINC000027793263-DMCH,espsim_shape,zinc15
CCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCCC)c(OCCC)c2)cc1,ZINC15 : ZINC000016753430-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(Cl)cc2)cc1C,ZINC15 : ZINC000027792845-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(Br)cc2)cc1C,ZINC15 : ZINC000027740905-DMCH,espsim_shape,zinc15
COc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)c1,ZINC15 : ZINC000005451141-DMCH,espsim_shape,zinc15
CCCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)c1,ZINC15 : ZINC000006662274-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccc(F)cc2)cc1OCCC,ZINC15 : ZINC000006811503-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC)cc2)cc1C,ZINC15 : ZINC000027740944-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccc(Cl)cc2)cc1OCCC,ZINC15 : ZINC000006811502-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC)c(Cl)c2)cc1C,ZINC15 : ZINC000027746410-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(OC)c2)cc1,ZINC15 : ZINC000006767576-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1,ZINC15 : ZINC000006767592-DMCH,espsim_shape,zinc15
CCOc1ccc(C(=O)Nc2nonc2-c2ccc(OC)c(OC)c2)cc1,ZINC15 : ZINC000005487026-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2OCC)cc1C,ZINC15 : ZINC000027741046-DMCH,espsim_shape,zinc15
COc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1OC,ZINC15 : ZINC000005451394-DMCH,espsim_shape,zinc15
CCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(C)c2)c1,ZINC15 : ZINC000027740816-DMCH,espsim_shape,zinc15
COc1ccc(-c2nonc2NC(=O)c2ccccc2)cc1OC,ZINC15 : ZINC000008916789-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccc(OC)cc2)cc1OCCC,ZINC15 : ZINC000006811499-DMCH,espsim_shape,zinc15
COc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(C)c2)c1,ZINC15 : ZINC000027664354-DMCH,espsim_shape,zinc15
CCCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC)c(C)c2)c1,ZINC15 : ZINC000027664365-DMCH,espsim_shape,zinc15
CCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(C)c2)cc1,ZINC15 : ZINC000027740935-DMCH,espsim_shape,zinc15
CCCOc1cccc(C(=O)Nc2nonc2-c2ccc(C)c(C)c2)c1,ZINC15 : ZINC000020899440-DMCH,espsim_shape,zinc15
CCCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(C)c2)cc1,ZINC15 : ZINC000027746619-DMCH,espsim_shape,zinc15
COc1ccc(-c2nonc2NC(=O)c2ccc(C)cc2)cc1OC,ZINC15 : ZINC000008915180-DMCH,espsim_shape,zinc15
CCCCOc1ccc(-c2nonc2NC(=O)c2cccc(OCC)c2)cc1,ZINC15 : ZINC000011914175-DMCH,espsim_shape,zinc15
COc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1C,ZINC15 : ZINC000027664348-DMCH,espsim_shape,zinc15
CCCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)cc2)c1,ZINC15 : ZINC000021175560-DMCH,espsim_shape,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(C(C)C)cc2)c1,ZINC15 : ZINC000013688643-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2cccc(OCC)c2)cc1,ZINC15 : ZINC000012062628-DMCH,espsim_shape,zinc15
CCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)cc2)c1,ZINC15 : ZINC000006767590-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2)cc1,ZINC15 : ZINC000006729929-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc([N+](=O)[O-])cc2)cc1C,ZINC15 : ZINC000027741028-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC(C)C)cc2)cc1C,ZINC15 : ZINC000027746418-DMCH,espsim_shape,zinc15
CCCCOc1cccc(C(=O)Nc2nonc2-c2ccc(C)c(C)c2)c1,ZINC15 : ZINC000020899442-DMCH,espsim_shape,zinc15
COc1ccc(-c2nonc2NC(=O)c2ccccc2)cc1C,ZINC15 : ZINC000027664362-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2cccc(OCCC)c2)cc1,ZINC15 : ZINC000012062604-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2OC)cc1C,ZINC15 : ZINC000027740926-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2F)cc1C,ZINC15 : ZINC000027746673-DMCH,espsim_shape,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(OC(C)C)cc2)c1,ZINC15 : ZINC000012111470-DMCH,espsim_shape,zinc15
Cc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1,ZINC15 : ZINC000008915717-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(C)cc2)cc1,ZINC15 : ZINC000006767570-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OCC(C)C)cc2)cc1C,ZINC15 : ZINC000027746628-DMCH,espsim_shape,zinc15
COc1ccc(-c2nonc2NC(=O)c2cccc([N+](=O)[O-])c2)cc1OC,ZINC15 : ZINC000011913835-DMCH,espsim_shape,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC(C)C)cc2)c1,ZINC15 : ZINC000027662803-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccccc2F)cc1OCCC,ZINC15 : ZINC000008867461-DMCH,espsim_shape,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2ccccc2OC)cc1OCCC,ZINC15 : ZINC000009195053-DMCH,espsim_shape,zinc15
C=CCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(C)c2)cc1,ZINC15 : ZINC000027989974-DMCH,espsim_shape,zinc15
COc1cccc(C(=O)Nc2nonc2-c2ccc(C)c(C)c2)c1,ZINC15 : ZINC000015670739-DMCH,espsim_shape,zinc15
CCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)cc2)cc1,ZINC15 : ZINC000006767579-DMCH,espsim_shape,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1OCC,ZINC15 : ZINC000006811480-DMCH,active_pairs,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1OCCC,ZINC15 : ZINC000006811498-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1C,ZINC15 : ZINC000027746691-DMCH,active_pairs,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)c(OCC)c2)c1,ZINC15 : ZINC000006811493-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2)cc1OCC,ZINC15 : ZINC000016753886-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1OCC,ZINC15 : ZINC000016753881-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(C)cc2)cc1OCC,ZINC15 : ZINC000006811479-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(OC)c2)cc1OCC,ZINC15 : ZINC000016753876-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1,ZINC15 : ZINC000006767571-DMCH,active_pairs,zinc15
COc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1OC,ZINC15 : ZINC000005482777-DMCH,active_pairs,zinc15
CCCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)c(OCC)c2)c1,ZINC15 : ZINC000006811494-DMCH,active_pairs,zinc15
COc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1C,ZINC15 : ZINC000027664361-DMCH,active_pairs,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2cccc(OCC)c2)cc1OCCC,ZINC15 : ZINC000006811511-DMCH,active_pairs,zinc15
CCOc1ccc(C(=O)Nc2nonc2-c2ccc(OCC)c(OCC)c2)cc1,ZINC15 : ZINC000006811486-DMCH,active_pairs,zinc15
CCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCC)c(C)c2)c1,ZINC15 : ZINC000027746647-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(F)cc2)cc1OCC,ZINC15 : ZINC000016752747-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2)cc1C,ZINC15 : ZINC000027740870-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(Cl)cc2)cc1OCC,ZINC15 : ZINC000016752537-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2cccc(Cl)c2)cc1C,ZINC15 : ZINC000027746741-DMCH,active_pairs,zinc15
CCCOc1cccc(C(=O)Nc2nonc2-c2ccc(OCCC)c(OCCC)c2)c1,ZINC15 : ZINC000011915529-DMCH,active_pairs,zinc15
Cc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1,ZINC15 : ZINC000008869592-DMCH,active_pairs,zinc15
CCCCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1,ZINC15 : ZINC000011914166-DMCH,active_pairs,zinc15
CCCOc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1,ZINC15 : ZINC000012062533-DMCH,active_pairs,zinc15
Cc1cccc(C(=O)Nc2nonc2-c2ccc(C)c(C)c2)c1,ZINC15 : ZINC000020899398-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(OC)cc2)cc1OCC,ZINC15 : ZINC000016752758-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccccc2C)cc1OCC,ZINC15 : ZINC000006811481-DMCH,active_pairs,zinc15
CCOc1ccc(-c2nonc2NC(=O)c2ccc(C(C)(C)C)cc2)cc1OCC,ZINC15 : ZINC000027529795-DMCH,active_pairs,zinc15
