Compound_names,Smiles,chemical_class,np_classifier_pathway,np_classifier_superclass,np_classifier_class,Canonical_smiles,standard_inchi,standard_inchi_key,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,NP_likeness,SA_score,Pfizer,GSK,Golden_Triangle,Rotatable_bonds
,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@@]12C,Steroids and steroid derivatives,Terpenoids,Triterpenoids,"Lanostane, Tirucallane and Euphane triterpenoids",CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@@]12C,"InChI=1S/C30H46O3/c1-19(2)9-8-10-20(26(32)33)21-13-17-30(7)23-11-12-24-27(3,4)25(31)15-16-28(24,5)22(23)14-18-29(21,30)6/h9,11,20-22,24H,8,10,12-18H2,1-7H3,(H,32,33)/t20-,21-,22+,24-,28+,29-,30+/m0/s1",PYHNHGARAGBCRY-HMLOVUTPSA-N,454.695,7.60790000000001,2,1,3,0.43492088314291,7,54.37,0.0345716701820492,0.69779127240181,0.764517366886139,0.0053682546131312,0.0249779636040329,0.158863257616758,0.0580116249620914,0.047330583166331,0.0396539827808737,0.848119354248047,0.114492483437061,0.111965515464544,0.067259170487523,0.189797872304916,0.998017728328705,0.0323893807828426,0.0693498846143484,0.0145390961319208,0.0834361940622329,0.0645282082259655,0.120547300577164,0.236949950456619,0.937750387191772,0.668430334329605,0.564454233646393,0.0030232953140512,0.152072085440159,0.117924675345421,0.0352986130863428,0.393454587459564,0.227445335686207,-5.11839427815504,55.5002213826002,28.2585285139935,5.88829618541881,-3.13917123893352,3.07832400215773,3.43680166614602,105.824392354093,-6.02268639669297,-5.23448260291954,76.1923226056611,97.6735168670027,16.3823187281892,36.6808840635905,20.9189608375339,38.3094222566886,89.7828615742536,33.714618069019,13.8813493602171,46.3357890655293,44.9011244668476,26.4055835595192,27.8790228770841,52.6948429623885,56.2233423807677,32.4156649864289,46.9949592865452,94.8041876696394,57.2702597906165,41.178751454052,42.4970918960838,31.9891430787127,58.3947266382319,77.7045366421094,81.0003877471888,41.3338503295851,70.0271423032183,81.8534315626212,63.5517642497092,96.2776269872043,75.8045754168282,82.7064753780535,86.6614967041489,37.7665761923226,89.2981775882125,65.9945715393563,59.2089957347809,46.8010856921287,45.2500969367972,41.450174486235,66.7312911981388,60.294687863513,47.8092283830942,95.5796820473052,82.241178751454,88.6002326483133,97.5571927103528,5.27336176812718,8.06514152772392,3.5471420069088,4.67980609220978,2,0,0,12
"Allantoin, (-)-",NC(=O)N[C@@H]1NC(=O)NC1=O,Azolidines,Alkaloids,Pseudoalkaloids,Purine alkaloids,NC(=O)N[C@@H]1NC(=O)NC1=O,"InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)/t1-/m1/s1",POJWUDADGALRAB-PVQJCKRUSA-N,158.117,-2.1798,3,4,4,0.325138148592813,1,113.32,0.554565900564194,0.96370016336441,0.902360379695892,0.0006296218802162,0.0002757415299129,0.0471372529864311,0.0001692846156743,0.0079710058285854,0.0002459662138249,0.0321744884364306,1.56693654616902E-05,0.0917726377025246,0.0513662933371961,0.727578580379486,0.935864925384522,0.0055013491422869,0.0426643156679347,0.0001667108372203,7.6878774780198E-05,0.0013927217922173,0.0401505514513701,5.50355622181087E-05,0.0383574795923777,0.0003592466040572,0.0243178463540971,5.84725290536881E-05,0.0017467155936174,0.0003791311690292,0.0093581593595445,0.821280157566071,0.0021746231541328,-5.94049050554873,-43.9866713153496,-23.0009937068222,11.5095729983685,-17.5715931617686,2.17407877074686,-0.495731469300768,43.0979577487856,-1.17227453418726,-0.387390298473108,10.8181465684374,10.2753005040713,31.1748739821636,86.0217138425746,63.8037999224506,24.3505234587049,54.8080651415277,74.9515316013959,85.9635517642497,79.7208220240403,73.9046141915471,8.76308646762311,1.04691740984878,17.1772004652966,3.10197751066305,2.5979061651803,2.75300504071345,0.775494377665762,5.62233423807677,34.9747964327259,36.9910818146568,66.4210934470725,28.7320666925165,33.8115548662272,69.1353237689027,2.287708414114,4.11012020162854,7.71616905777433,19.1547111283443,7.13454827452501,7.21209771229159,1.20201628538193,18.9996122528112,5.5447848003102,15.3160139588988,7.1733229934083,36.7584335013571,86.0411012020163,2.09383481969756,13.2997285769678,1.97751066304769,7.1733229934083,56.3396665374176,4.14889492051183,28.5769678169833,19.3485847227608,16.4017060876309,80.5738658394727,33.3850329585111,0.426544691116336,3.50113948148715,0,2,0,1
,CC(C)=CCOc1ccc(-c2cc(=O)c3c(O)c(CC=C(C)C)c(OCC=C(C)C)cc3o2)c(OCC=C(C)C)c1,Flavonoids,Shikimates and Phenylpropanoids,Flavonoids,Flavones,CC(C)=CCOc1ccc(-c2cc(=O)c3c(O)c(CC=C(C)C)c(OCC=C(C)C)cc3o2)c(OCC=C(C)C)c1,"InChI=1S/C35H42O6/c1-22(2)9-11-28-31(40-18-15-25(7)8)21-33-34(35(28)37)29(36)20-32(41-33)27-12-10-26(38-16-13-23(3)4)19-30(27)39-17-14-24(5)6/h9-10,12-15,19-21,37H,11,16-18H2,1-8H3",NJPXQNLZNOWLJN-UHFFFAOYSA-N,558.715,8.7093,6,1,2,0.224049079971963,0,78.13,0.177963688224554,0.160777661204338,0.548472988605499,0.230775579810143,0.534880721569061,0.290032225847244,0.557189601659775,0.187373126298189,0.0370407501235604,0.807419574260712,0.189663204550743,0.326213002204895,0.0722670059651136,0.731442594528198,0.982662439346314,0.0353282738476991,0.0142010329291224,0.334155797958374,0.313174220919609,0.185443288087845,0.18684034049511,0.167529308795929,0.68005074262619,0.987180650234222,0.639392328262329,0.0500183816999197,0.647963237762451,0.592307180166245,0.285408982634544,0.37330687046051,0.84425482749939,-5.09707611254787,76.5260813528753,82.6256302945004,59.8204581502443,-5.7898792389838,2.80215420951394,4.84703643729676,100.951065002361,-7.31354156452856,1.51134977317299,86.5063978286158,98.7204342768515,69.5036835982939,36.6808840635905,9.84877859635518,14.0752229546336,22.4893369523071,52.2295463357891,48.58472276076,10.3916246607212,22.0628150445909,72.1597518417992,85.0717332299341,76.6963939511439,91.8185343156262,64.5211322217914,45.9092671578131,88.8716556804963,65.0252035672741,75.3005040713455,43.8542070569988,66.6537417603722,37.417603722373,79.0228770841411,34.1217526172935,88.3675843350136,91.1593640946103,93.2531989143079,78.0922838309422,94.4939899185731,44.6684761535479,99.5347033734006,90.1512214036448,80.3412175261729,98.2163629313688,88.9104303993796,89.7246994959287,44.280728964715,81.2718107793719,42.7297402093835,80.884063590539,91.663435440093,89.8022489336952,84.1023652578519,68.1271810779372,99.4183792167507,92.2062815044591,0.697944939899186,49.9806126405584,1.11365696330435,3.32254800468862,1,0,0,21
,CO[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1OC,Organooxygen compounds,Carbohydrates,Polyols,Cyclitols,CO[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1OC,"InChI=1S/C8H16O6/c1-13-7-5(11)3(9)4(10)6(12)8(7)14-2/h3-12H,1-2H3/t3-,4+,5+,6-,7-,8-/m1/s1",HREVPIABJKTEDU-WNBCZPBOSA-N,208.21,-2.5264,6,4,4,0.399312538529947,6,99.38,0.0325771093717776,0.75945121049881,0.502076524496079,2.68032515009509E-05,0.0033804473292548,0.0349783431040123,0.0003471354575161,0.0246383245568722,0.0001455680947401,0.220931975729764,1.26903905526277E-06,0.0007618617106345,0.0037181819789111,0.0267014504410326,0.129417263716459,0.0022300374461337,0.0122253045905381,0.0001641595987166,0.0001416230281165,0.0079333621077239,0.0472578551620245,1.01415556273743E-05,0.136476305220276,0.0006897707626194,0.0034138762241127,1.61685373171849E-05,3.11058945897003E-05,0.0001331255798504,0.0007280230383912,0.101365552004427,0.0178460118455404,-5.12699244057563,72.4179922824012,-0.466774097328617,-15.5754478649921,-22.8364704367472,0.624269951146905,-1.33515202890673,13.0348247684567,0.171401759703221,-18.6052921340043,18.7281892206282,9.61613028305545,69.5036835982939,86.0217138425746,63.8037999224506,33.7727801473439,87.1267933307484,66.886390073672,13.183404420318,52.0356727413726,19.5812330360605,0.969367972082202,6.70802636680884,12.7181077937185,4.42031795269484,18.1077937184955,2.01628538193098,25.7851880573866,2.71423032183017,0.038774718883288,6.78557580457542,7.05699883675843,8.41411399767352,18.1465684373788,29.9340829778984,2.21015897634742,5.73865839472664,30.011632415665,24.6219464908879,3.64482357502908,16.4792555253974,2.71423032183017,2.9468786351299,3.02442807289647,1.04691740984878,3.41217526172935,10.3140752229546,5.81620783249321,13.1446297014347,40.9848778596355,78.7126793330748,28.2279953470337,11.8262892594029,0.19387359441644,0.19387359441644,9.96510275300504,3.68359829391237,93.8735944164405,0.116324156649864,1.41644259036966,3.70240312191315,0,2,1,8
7-O-Prenylscopoletin,COc1cc2ccc(=O)oc2cc1OCC=C(C)C,Coumarins and derivatives,Shikimates and Phenylpropanoids,Coumarins,Simple coumarins,COc1cc2ccc(=O)oc2cc1OCC=C(C)C,"InChI=1S/C15H16O4/c1-10(2)6-7-18-14-9-12-11(8-13(14)17-3)4-5-15(16)19-12/h4-6,8-9H,7H2,1-3H3",ZLPLFUBVEZVYDX-UHFFFAOYSA-N,260.289,3.1466,4,0,4,0.625583443366772,0,48.67,0.27779777944088,0.952741861343384,0.840176177024841,0.958131730556488,0.788465940952301,0.334380933642387,0.281532248854637,0.450018817186356,0.0621866736561059,0.634663140773773,0.174563337862492,0.0540909370407462,0.0356381226330995,0.831454885005951,0.99992436170578,0.0119789562188088,0.0987759575247764,0.488916826248169,0.0965600602328777,0.0617227688431739,0.26716616153717,0.0207729324698448,0.98784008026123,0.323908001184464,0.230730411410332,0.145685075223446,0.0582839127629995,0.0809875875711441,0.0341527208685874,0.252166929841042,0.280889305472374,-4.26540714163779,96.6532140111045,65.1014626158895,-7.80174848510752,-7.54385495194678,2.41979365738744,2.9457260700213,98.5768116924614,-3.99846217006254,2.59029426062524,29.7014346645987,63.7456378441256,46.4715005816208,11.7681271810779,63.8037999224506,63.9395114385421,22.4893369523071,29.7789841023653,63.7068631252423,76.851492826677,58.6661496704149,97.3633191159364,94.0674680108569,81.8146568437379,81.698332687088,83.171772004653,54.1295075610702,64.9088794106243,63.8619620007755,21.675067855758,29.7789841023653,74.6413338503296,86.8941450174486,53.3152384645211,86.1962000775494,92.6715781310586,72.547499030632,80.6901899961225,86.2349747964327,71.9271035284994,96.2000775494378,67.6231097324544,64.6374563784413,91.5471112834432,77.1616905777433,60.9150833656456,58.7436991081815,29.2749127568825,49.5153160139589,92.7103528499418,89.2206281504459,85.0329585110508,22.6832105467235,70.6087630864676,43.0399379604498,79.3718495540907,88.7941062427297,31.8340442031795,58.0457541682823,1.0008226663169,2.28196824686269,2,2,2,7
,COc1cc2c(=O)oc3c(OC)c(O[C@@H]4C[C@@H](OC(=O)c5cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c5)[C@@H](OC(C)=O)[C@H](COC(C)=O)O4)cc4c(=O)oc(c1OC)c2c34,Tannins,Shikimates and Phenylpropanoids,Coumarins,Simple coumarins,COc1cc2c(=O)oc3c(OC)c(O[C@@H]4C[C@@H](OC(=O)c5cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c5)[C@@H](OC(C)=O)[C@H](COC(C)=O)O4)cc4c(=O)oc(c1OC)c2c34,"InChI=1S/C40H36O21/c1-15(41)52-14-28-33(56-19(5)45)27(59-38(46)20-9-24(53-16(2)42)32(55-18(4)44)25(10-20)54-17(3)43)13-29(58-28)57-26-12-22-31-30-21(39(47)61-37(31)35(26)51-8)11-23(49-6)34(50-7)36(30)60-40(22)48/h9-12,27-29,33H,13-14H2,1-8H3/t27-,28+,29+,33-/m1/s1",VNUQKLQMVUSMET-UUQNIDNHSA-N,852.707,3.5063,21,0,2,0.0539075006761233,4,264.37,0.463117903470993,0.30357456356287,0.508121031522751,0.0793372429907321,0.244371564686298,0.0502970181405544,0.261759853363037,0.0261742752045393,0.0450295055285096,0.514637607336044,0.386162745952606,0.0971181508153677,0.188130035996437,0.976871371269226,0.839672517776489,0.0906535930931568,0.0664136812090873,0.100843086093664,0.204862836003304,0.0718267582356929,0.0628425657749176,0.0852194629609584,0.528897881507874,0.914524304866791,0.682428979873657,0.126260289549828,0.12363466322422,0.36023080945015,0.332336360216141,0.345293042063713,0.704510343074799,-4.77458548872346,47.2645006818729,84.9066241756207,145.626521864005,-9.58727245318285,3.23335055858002,2.37739203477642,83.0955576052668,-3.70314080823892,13.3723145020393,95.1143854207057,69.5618456766188,98.3908491663435,11.7681271810779,9.84877859635518,3.37340054284606,80.1085692128732,94.8041876696394,80.3799922450562,18.573090345095,19.8914307871268,57.464133385033,68.1271810779372,18.3404420317953,80.2636680884064,19.3098100038775,48.5459480418767,52.5397440868554,75.8433501357115,36.4094610314075,64.9476541295076,96.5102753005041,24.0015509887553,90.1124466847615,80.1473439317565,71.7720046529663,85.8472276075999,83.7921675067856,34.8972469949593,89.7246994959287,35.4788677782086,94.8041876696394,91.8185343156262,90.6552927491276,87.0880186118651,80.4963164017061,91.663435440093,40.7522295463358,72.6250484683986,63.125242341993,60.0620395502133,92.594028693292,97.6347421481194,50.5234587049244,87.4369910818147,67.6618844513377,60.6824350523459,37.4951531601396,94.8429623885227,1.04583353286271,4.87694707540642,1,1,1,21
,COc1cc2c(=O)oc3c(OC)c(O[C@@H]4C[C@@H](O[C@H]5O[C@@H](C)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]5OC(C)=O)[C@@H](OC(C)=O)[C@H](COC(C)=O)O4)cc4c(=O)oc(c1OC)c2c34,Tannins,Shikimates and Phenylpropanoids,Coumarins,Simple coumarins,COc1cc2c(=O)oc3c(OC)c(O[C@@H]4C[C@@H](O[C@H]5O[C@@H](C)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]5OC(C)=O)[C@@H](OC(C)=O)[C@H](COC(C)=O)O4)cc4c(=O)oc(c1OC)c2c34,"InChI=1S/C39H42O21/c1-14-29(52-16(3)41)35(54-18(5)43)36(55-19(6)44)39(51-14)58-24-12-26(57-25(13-50-15(2)40)30(24)53-17(4)42)56-23-11-21-28-27-20(37(45)60-34(28)32(23)49-9)10-22(47-7)31(48-8)33(27)59-38(21)46/h10-11,14,24-26,29-30,35-36,39H,12-13H2,1-9H3/t14-,24+,25-,26-,29-,30+,35-,36+,39+/m0/s1",SWRLGANMAHFEEI-IAMBEBBKSA-N,846.744,2.4299,21,0,2,0.0809906241225566,9,256.53,0.641319960355759,0.382635980844498,0.393268120288849,0.0473551964387297,0.11473333388567,0.0244206581264734,0.0786898106336593,0.0294136369600892,0.16221300214529,0.533858561515808,0.273380167782307,0.0615586470812559,0.354928168654442,0.911999404430389,0.498106652498245,0.160227727890015,0.100199966132641,0.0446300759911537,0.184772478044033,0.136345661431551,0.145149549841881,0.0654395666904747,0.464034366607666,0.728386926651001,0.590806186199188,0.19614524319768,0.0692406378686428,0.211317136883736,0.37912822663784,0.355563873052597,0.683989095687866,-5.10803289484954,51.1195022570399,87.1178710550622,107.256814374183,-9.9296882852177,3.26389884195398,1.89929017467682,76.7803927245687,-3.0765456537272,12.2397583314622,95.0756107018224,51.8805738658395,98.3908491663435,11.7681271810779,9.84877859635518,4.69174098487786,93.9511438542071,94.6490887941062,89.7246994959287,23.1872818922063,13.6099263280341,51.5703761147732,52.1519968980225,9.03450949980613,61.6518030244281,21.9077161690578,70.1434664598682,54.5172547499031,70.8414113997674,24.2729740209384,79.9534703373401,82.8615742535867,16.9445521519969,92.594028693292,86.3900736719659,59.2089957347809,83.9084916634354,90.8879410624273,69.5618456766188,87.2043427685149,32.3381155486623,84.8778596355176,88.4063590538969,93.8348196975572,79.7983714618069,73.5556417215975,93.0593253198914,42.3032183016673,71.3067080263668,41.993020550601,63.0089181853432,93.0981000387747,96.3164017060877,46.9949592865452,88.2124854594804,58.2008530438154,51.9968980224893,49.3214424195425,94.1837921675068,1.27139131369435,5.35899777244127,0,1,1,22
1617-49-8,COc1cc2c(=O)oc3c(OC)c(O)cc4c(=O)oc(c1OC)c2c34,Tannins,Shikimates and Phenylpropanoids,Coumarins,,COc1cc2c(=O)oc3c(OC)c(O)cc4c(=O)oc(c1OC)c2c34,"InChI=1S/C17H12O8/c1-21-9-5-7-11-10-6(16(19)25-15(11)13(9)23-3)4-8(18)12(22-2)14(10)24-17(7)20/h4-5,18H,1-3H3",LXEQIOGTMDLLEC-UHFFFAOYSA-N,344.275,2.2218,8,1,4,0.44506883703324,0,108.34,0.340362073481083,0.113974606245756,0.419107407331467,0.837792980670929,0.220473074167967,0.0736058332026004,0.306252837181091,0.0391208164393901,0.0671419344842434,0.373696982860565,0.43267255872488,0.0322194130159914,0.0215659947134554,0.988651025295258,0.989907801151276,0.0434835087507963,0.0369088266044855,0.738204318284988,0.161338528990746,0.283537411689758,0.250779229402542,0.0921293940395116,0.7189821600914,0.521342182159424,0.769395661354065,0.238475054502487,0.248378221690655,0.837618017196655,0.622559636831284,0.746031022071838,0.486410570144653,-4.71564591156589,43.4333084761115,10.8422573399945,1.39567985063509,-10.3420742140833,2.49833216747192,1.71380732732699,89.9473170326134,-3.83051950524131,7.99518929057327,52.4234199302055,48.7398216362931,82.3575029081039,36.6808840635905,63.8037999224506,39.5889879798371,22.4893369523071,72.276075998449,70.3761147731679,7.1733229934083,14.8507173322993,93.2144241954246,65.8782473827065,26.6382318728189,82.7452500969368,27.9177975959674,55.2539744086855,39.2400155098876,77.5494377665762,13.7650252035673,19.9302055060101,98.9530825901512,41.7603722373013,82.7064753780535,64.9088794106243,96.9367972082202,81.426909654905,95.1143854207057,84.7615354788678,90.306320279178,47.6153547886778,76.3474214811943,94.9592865451726,95.2307095773556,93.5246219464909,96.3551764249709,97.7898410236526,79.3330748352074,62.8925940286933,66.3823187281892,56.5723148507173,41.721597518418,39.8216362931369,42.9236138037999,48.0031019775107,54.8662272198527,73.1678945327646,35.0523458704924,87.0880186118651,1.13379519787895,2.77476294186226,0,2,2,7
Pristimerin,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,Prenol lipids,Terpenoids,Triterpenoids,Friedelane triterpenoids,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,"InChI=1S/C30H40O4/c1-18-19-8-9-22-28(4,20(19)16-21(31)24(18)32)13-15-30(6)23-17-27(3,25(33)34-7)11-10-26(23,2)12-14-29(22,30)5/h8-9,16,23,32H,10-15,17H2,1-7H3/t23-,26-,27-,28+,29-,30+/m1/s1",JFACETXYABVHFD-WXPPGMDDSA-N,464.646,6.78610000000001,4,1,3,0.434192681095957,6,63.6,0.117048292607069,0.68455502986908,0.423059341311455,0.0281206452287733,0.0566024048253893,0.0144696597009897,0.148045114427805,0.0284842242486774,0.129015780985355,0.8556960105896,0.571479314565659,0.0480701086111366,0.0800595536828041,0.179703626036644,0.99901567697525,0.614113342761993,0.410224884748459,0.0148410769179463,0.459076482057571,0.164385330677032,0.190357825160027,0.0359807253815233,0.955446457862854,0.818941104412079,0.646309325098991,0.0906109619885683,0.189392394572496,0.649157577753067,0.371053522825241,0.457995176315308,0.631037211418152,-4.63718182884159,99.6837669032349,116.39822200454,3.48113717605967,-4.7328742371783,3.14916633772599,4.15178626038314,101.872269983162,-6.23649617065541,4.62914705248635,77.5494377665762,96.8204730515704,46.4715005816208,36.6808840635905,20.9189608375339,38.2706475378054,87.1267933307484,41.7409848778596,37.14618069019,45.4439705312137,15.0833656455991,45.2500969367972,40.4808065141528,4.8856145792943,71.6169057774331,21.132221791392,66.886390073672,95.5409073284219,82.9003489724699,19.5424583171772,46.3357890655293,31.0585498255138,66.1108956960062,95.7735556417216,94.5327646374564,41.7991469561846,96.3939511438542,92.3613803799922,78.6739046141915,79.4493989918573,81.8146568437379,88.7553315238465,90.3838697169446,87.1267933307484,91.6246607212098,91.0430399379604,92.865451725475,53.6642109344707,69.4842962388523,71.6169057774331,90.1899961225281,97.7898410236526,43.2725862737495,90.1124466847615,85.0717332299341,96.5102753005041,93.3695230709577,3.72237301279566,72.276075998449,3.19611667891462,4.90777035184075,2,0,0,9
,O=C1C=C/C(=C/[C@H](O)COc2ccccc2)O1,Phenol ethers,Shikimates and Phenylpropanoids,,,O=C1C=C/C(=C/[C@H](O)COc2ccccc2)O1,"InChI=1S/C13H12O4/c14-10(8-12-6-7-13(15)17-12)9-16-11-4-2-1-3-5-11/h1-8,10,14H,9H2/b12-8-/t10-/m0/s1",FWZOULQNUWPVPC-UVIKPUKZSA-N,232.235,1.4232,4,1,4,0.797604159471035,1,55.76,0.178679560124874,0.880492198467255,0.851275038719177,0.0488676149398088,0.205294863879681,0.191950327157974,0.0349375668447464,0.0551804579794406,0.007899327535415,0.193780548870564,0.0066095047921407,0.275767762959003,0.069287371635437,0.527575892210007,0.999153625965118,0.0152272411622107,0.0375647775828838,0.0043002048449125,0.0118128281785175,0.0074304037727415,0.0687953025102615,0.0568852150812745,0.873556447029114,0.103931426722556,0.203599128127098,0.004521828223369,0.0790788827463984,0.0156759080011397,0.014832424710039,0.795110440254211,0.0276790584437549,-4.14040587506061,52.8786507123468,27.6449026074564,-29.6796941447026,-10.4168883929834,2.20911858247734,1.16421306633644,83.2667167265956,-1.96588116783846,-4.39316013053411,22.7607599844901,37.9216750678558,46.4715005816208,36.6808840635905,63.8037999224506,88.6390073671966,54.8080651415277,34.7809228383094,48.7398216362931,64.870104691741,60.9538580845289,51.8417991469562,64.0170608763087,60.294687863513,48.8173710740597,35.8278402481582,22.0628150445909,22.9158588600233,29.0810391624661,69.4067468010857,43.1562621170997,55.4090732842187,67.5455602946879,59.3640946103141,65.5680496316402,23.3811554866227,39.8991857309035,28.7320666925165,38.6971694455215,85.4982551376503,62.4272974020938,51.9193485847228,61.7293524621947,44.280728964715,81.7371074059713,38.8134936021714,44.2031795269484,83.5207444746026,16.3241566498643,96.7816983326871,64.6374563784413,59.8681659557968,3.45094998061264,42.2256688639007,30.5157037611477,44.9011244668476,60.837533927879,69.9495928654517,10.4303993796045,1.45757074914506,3.2650462618651,1,2,2,5
,COc1cc(O)c(Cc2ccccc2O)cc1C(=O)CCc1ccccc1,Diarylheptanoids,Shikimates and Phenylpropanoids,Flavonoids,Chalcones,COc1cc(O)c(Cc2ccccc2O)cc1C(=O)CCc1ccccc1,"InChI=1S/C23H22O4/c1-27-23-15-22(26)18(13-17-9-5-6-10-20(17)24)14-19(23)21(25)12-11-16-7-3-2-4-8-16/h2-10,14-15,24,26H,11-13H2,1H3",YYZXCFXBSHAXSS-UHFFFAOYSA-N,362.425,4.5127,4,2,4,0.606892424221432,0,66.76,0.14041490778327,0.177094012498856,0.624584776163101,0.679812943935394,0.96009851694107,0.458653751015663,0.933417642116547,0.148626131564379,0.237752893567085,0.710756266117096,0.782356429100037,0.0941027773544192,0.0108303297311067,0.46642284989357,0.999874401092529,0.0074270397890359,0.009790410939604,0.202474254369736,0.362759435176849,0.340216380357742,0.490670001506805,0.277617803215981,0.929929375648498,0.935514044761658,0.617311501502991,0.0597750201821327,0.415932977199554,0.911776304244995,0.343359956145287,0.318398889899254,0.725659799575806,-4.98960416675095,135.069597871103,84.4375206413805,-16.9558126670187,-6.92123206849971,2.1774409468221,4.35792626418302,101.729886664544,-5.88753010187234,-1.84324707390874,56.7274137262505,84.2962388522683,46.4715005816208,60.8569212873207,63.8037999224506,61.4191547111283,22.4893369523071,44.2031795269484,42.1868941450175,11.43854207057,27.9177975959674,88.3288096161303,98.4877859635518,91.0430399379604,98.5653354013183,58.9375727025979,75.8821248545948,74.835207444746,90.2675455602947,35.6727413726251,12.2140364482357,52.1519968980225,84.0248158200853,40.6746801085692,24.4668476153548,81.8922062815045,93.0593253198914,96.0837533927879,94.6490887941062,96.8592477704537,73.478092283831,96.3164017060877,89.3369523070958,82.0473051570376,96.3551764249709,98.1775882124855,91.9348584722761,37.3400542846064,73.7107405971307,49.3602171384258,97.8286157425359,92.4389298177588,10.6242729740209,75.8045754168282,28.7320666925165,97.5959674292361,93.2144241954246,6.08763086467623,22.5668863900737,0.517204711986911,2.13291717062923,2,1,2,10
