smiles,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H2_entropy,H2_count,H2_max_pers,H2_mean_pers
COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,3.493957042694092,34.0,2.1052794456481934,1.6195597648620605,1.665361762046814,4.340151309967041,1.3913536071777344,0.6827830076217651,0.692969799041748,0.0,0.4877896308898926,0.4808541536331177
C=CCc1cc(OC)c2c(c1OC)OCO2,3.331923723220825,29.0,2.120835065841675,1.5872094631195068,1.398744821548462,2.0,1.4036275148391724,0.6458938121795654,-1.000088900582341e-12,0.0,0.40930965542793274,0.40930965542793274
COC(=O)c1cc(OC)c2cc(OC)c(OC)c(O)c2c1O,3.5769736766815186,37.0,2.111161947250366,1.6145596504211426,1.8916492462158203,5.0,1.4459398984909058,0.6789566874504089,0.6837286353111267,0.0,0.46694284677505493,0.41071420907974243
Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,3.304270029067993,28.0,2.0406861305236816,1.6373591423034668,1.7071460485458374,5.0,1.4582428932189941,0.820455014705658,1.0974959135055542,0.0,0.48658251762390137,0.46618103981018066
C=CCc1cc2c(c(OC)c1OC)OCO2,3.3318066596984863,29.0,2.1305222511291504,1.5877048969268799,1.3819870948791504,2.6812379360198975,1.3869011402130127,0.6052401065826416,0.3849465847015381,0.0,0.40879324078559875,0.2761573791503906
CC(C)CNC(=O)/C=C/c1ccc2c(c1)OCO2,3.4909276962280273,34.0,2.135124921798706,1.562146782875061,1.4051733016967773,2.4458374977111816,1.3850374221801758,0.5215517282485962,-1.000088900582341e-12,0.0,0.4062066972255707,0.4062066972255707
COc1c(-c2ccc(O)cc2)oc2cc3c(c(O)c2c1=O)C=CC(C)(C)O3,3.7516400814056396,44.0,2.108738660812378,1.627256989479065,1.8027509450912476,4.0,1.3748266696929932,0.8126670718193054,1.1755415201187134,0.0,0.47922563552856445,0.3002033233642578
COc1c2ccoc2nc2c(OC)c3c(cc12)OCO3,3.3717527389526367,30.0,2.129448175430298,1.6681129932403564,1.7646735906600952,4.0,1.4127744436264038,0.797249436378479,0.6468002200126648,0.0,0.3866075873374939,0.2969151735305786
COc1cc(OC)c2nc3occc3c(OC)c2c1,3.4021177291870117,31.0,2.1153862476348877,1.6263787746429443,1.7210979461669922,3.3340797424316406,1.4093327522277832,0.7415055632591248,0.6415573954582214,0.0,0.406781941652298,0.3085186183452606
COc1c(OC)c(OC)c2c(c1OC)c(=O)c1ccccc1n2C,3.7036948204040527,42.0,2.1164629459381104,1.6097753047943115,2.0390608310699463,3.493563175201416,1.3939883708953857,0.5668683648109436,1.4632394313812256,0.0,0.451968789100647,0.3402189016342163
