GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
291,12.14,15.65,19.37,0.0,0.0,0.0,0.59,67.97,33.38,-213.95,-16.82,3.29,-64.85,-13.54,-78.38
301,8.0,13.22,22.76,0.0,0.0,0.0,-1.32,70.09,34.3,-206.77,-18.81,3.24,-59.72,-15.57,-75.29
311,15.23,16.9,22.68,0.0,0.0,0.0,2.11,70.75,32.84,-212.47,-18.49,3.24,-51.96,-15.25,-67.21
321,11.52,19.68,21.3,0.0,0.0,0.0,0.63,66.6,30.26,-209.47,-16.57,3.25,-59.48,-13.32,-72.8
331,8.47,13.45,21.01,0.0,0.0,0.0,1.29,66.14,34.54,-208.17,-16.29,3.23,-63.27,-13.06,-76.33
341,6.65,18.41,21.42,0.0,0.0,0.0,-1.03,68.36,34.58,-208.95,-17.97,3.24,-60.56,-14.73,-75.3
351,11.38,14.9,25.08,0.0,0.0,0.0,-0.18,66.33,34.4,-209.27,-16.68,3.24,-57.36,-13.44,-70.81
361,12.64,17.93,10.65,0.0,0.0,0.0,3.14,67.24,34.0,-211.0,-15.77,3.27,-65.4,-12.5,-77.9
371,11.74,18.87,13.51,0.0,0.0,0.0,0.03,67.82,32.04,-211.14,-17.07,3.29,-67.13,-13.78,-80.91
381,13.84,13.83,20.44,0.0,0.0,0.0,-0.43,66.51,30.84,-209.19,-16.3,3.27,-64.17,-13.03,-77.2
391,7.44,19.24,24.0,0.0,0.0,0.0,-1.3,68.55,31.45,-210.68,-17.08,3.26,-61.3,-13.82,-75.12
401,9.72,12.11,21.4,0.0,0.0,0.0,0.96,67.62,32.35,-211.01,-16.89,3.24,-66.85,-13.65,-80.5
411,11.46,21.78,23.97,0.0,0.0,0.0,-1.35,68.26,31.19,-210.97,-16.76,3.27,-55.66,-13.49,-69.15
421,12.8,21.01,20.12,0.0,0.0,0.0,1.81,67.13,32.48,-210.13,-16.56,3.25,-54.78,-13.3,-68.08
431,14.84,19.23,18.78,0.0,0.0,0.0,0.7,66.37,33.16,-210.47,-16.71,3.24,-57.39,-13.47,-70.86
441,12.94,16.12,21.78,0.0,0.0,0.0,2.3,66.63,31.3,-209.65,-16.85,3.27,-58.58,-13.58,-72.16
451,9.91,13.47,15.85,0.0,0.0,0.0,3.81,69.66,34.24,-213.31,-16.99,3.27,-66.37,-13.72,-80.09
461,14.52,9.61,25.27,0.0,0.0,0.0,-0.68,68.96,31.8,-212.01,-16.94,3.3,-62.54,-13.65,-76.18
471,14.14,16.91,28.9,0.0,0.0,0.0,-1.79,68.74,30.91,-209.36,-17.74,3.25,-51.54,-14.49,-66.03
481,14.82,18.51,19.25,0.0,0.0,0.0,0.88,67.02,30.56,-207.93,-17.94,3.28,-56.88,-14.66,-71.54
491,7.59,17.16,13.85,0.0,0.0,0.0,3.44,69.72,35.16,-210.5,-18.41,3.26,-63.57,-15.15,-78.72
501,15.05,19.58,21.35,0.0,0.0,0.0,-1.11,69.19,30.2,-212.84,-17.03,3.26,-58.58,-13.77,-72.35
511,8.84,12.66,27.93,0.0,0.0,0.0,-1.62,68.35,33.92,-211.01,-17.8,3.27,-60.93,-14.53,-75.46
521,15.38,20.08,17.54,0.0,0.0,0.0,2.34,69.79,37.31,-214.65,-16.89,3.25,-52.21,-13.63,-65.84
531,11.31,20.4,18.2,0.0,0.0,0.0,3.5,68.39,29.61,-210.9,-16.91,3.26,-59.49,-13.65,-73.14
541,17.57,15.84,25.38,0.0,0.0,0.0,1.04,66.43,32.99,-208.44,-16.86,3.27,-49.19,-13.6,-62.78
551,13.74,18.85,17.68,0.0,0.0,0.0,-0.68,70.73,34.67,-206.87,-19.9,3.25,-51.89,-16.65,-68.53
561,13.83,12.19,16.65,0.0,0.0,0.0,-0.27,69.38,33.76,-210.29,-17.98,3.26,-64.74,-14.72,-79.46
571,9.53,18.03,16.09,0.0,0.0,0.0,-0.41,69.91,37.45,-210.89,-18.3,3.26,-60.28,-15.03,-75.31
581,11.6,13.07,21.66,0.0,0.0,0.0,-2.46,67.48,29.83,-206.53,-17.63,3.27,-65.35,-14.36,-79.71
591,12.16,17.7,29.35,0.0,0.0,0.0,-1.27,66.6,32.77,-208.39,-16.61,3.24,-51.08,-13.37,-64.44
601,13.89,19.08,16.03,0.0,0.0,0.0,0.8,66.24,29.38,-209.62,-16.71,3.28,-64.19,-13.43,-77.62
611,11.46,19.98,20.16,0.0,0.0,0.0,-0.84,67.32,31.57,-209.34,-16.78,3.25,-59.68,-13.53,-73.2
621,12.99,16.61,17.06,0.0,0.0,0.0,0.0,69.31,30.54,-207.68,-18.95,3.29,-61.17,-15.66,-76.84
631,12.92,18.99,9.87,0.0,0.0,0.0,3.7,67.53,34.24,-210.74,-16.88,3.27,-63.49,-13.61,-77.1
641,19.99,16.68,16.25,0.0,0.0,0.0,-0.38,68.01,30.03,-209.9,-17.55,3.28,-59.33,-14.28,-73.6
651,12.82,13.62,17.45,0.0,0.0,0.0,0.41,68.93,32.0,-211.19,-17.46,3.29,-65.97,-14.17,-80.13
661,7.01,13.06,21.28,0.0,0.0,0.0,0.73,68.88,34.73,-206.91,-19.08,3.27,-61.22,-15.8,-77.02
671,9.6,21.18,16.07,0.0,0.0,0.0,3.72,67.24,32.2,-209.0,-16.93,3.27,-58.98,-13.66,-72.64
681,9.87,12.83,21.93,0.0,0.0,0.0,0.21,69.01,35.77,-208.96,-18.79,3.26,-59.33,-15.53,-74.86
691,13.78,16.36,19.38,0.0,0.0,0.0,-1.38,70.02,32.56,-207.07,-19.46,3.28,-56.34,-16.18,-72.52
701,11.56,19.24,14.98,0.0,0.0,0.0,3.09,68.66,31.13,-209.67,-17.66,3.3,-61.01,-14.36,-75.37
711,15.29,17.75,16.41,0.0,0.0,0.0,-0.7,70.97,33.35,-213.48,-18.26,3.28,-60.4,-14.97,-75.37
721,12.15,11.1,23.8,0.0,0.0,0.0,-1.0,71.02,29.91,-210.68,-18.95,3.26,-63.69,-15.69,-79.38
731,17.2,19.33,11.58,0.0,0.0,0.0,0.08,68.39,30.67,-207.36,-18.32,3.31,-60.11,-15.01,-75.13
741,7.87,12.62,17.18,0.0,0.0,0.0,0.36,70.13,34.97,-210.35,-18.38,3.28,-67.2,-15.1,-82.3
751,14.18,20.7,15.65,0.0,0.0,0.0,0.44,69.76,30.68,-211.61,-18.76,3.28,-60.2,-15.47,-75.68
761,16.57,20.64,21.51,0.0,0.0,0.0,-2.79,70.0,29.22,-209.4,-19.11,3.29,-54.25,-15.82,-70.07
771,14.98,23.98,14.43,0.0,0.0,0.0,1.99,69.35,31.89,-208.23,-18.72,3.25,-51.62,-15.47,-67.08
781,10.82,16.26,22.67,0.0,0.0,0.0,-0.57,68.25,30.24,-209.14,-18.11,3.25,-61.48,-14.86,-76.34
791,14.22,18.09,18.87,0.0,0.0,0.0,-2.39,70.22,29.4,-209.16,-18.91,3.28,-60.75,-15.63,-76.38
801,11.57,16.13,15.9,0.0,0.0,0.0,2.21,68.9,33.7,-210.75,-18.34,3.25,-62.34,-15.09,-77.43
811,4.45,19.94,23.88,0.0,0.0,0.0,-1.16,69.52,34.51,-211.83,-17.35,3.28,-60.69,-14.08,-74.76
821,16.46,13.2,21.81,0.0,0.0,0.0,0.82,66.65,33.61,-210.5,-15.97,3.24,-57.95,-12.73,-70.68
831,8.59,15.91,15.82,0.0,0.0,0.0,-1.9,69.36,33.07,-210.61,-17.9,3.31,-69.76,-14.59,-84.35
841,12.08,16.84,15.6,0.0,0.0,0.0,1.25,70.04,34.02,-214.13,-16.5,3.29,-64.3,-13.22,-77.52
851,11.57,15.95,23.77,0.0,0.0,0.0,0.11,66.19,33.52,-209.89,-16.11,3.26,-58.79,-12.84,-71.63
861,9.18,21.05,20.22,0.0,0.0,0.0,-0.46,70.19,35.41,-212.6,-17.78,3.27,-57.0,-14.51,-71.51
871,9.77,21.33,24.4,0.0,0.0,0.0,-0.21,69.03,34.66,-209.84,-18.13,3.26,-50.85,-14.87,-65.72

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,-0.0,0.0,0.0,0.0,0.0,0.0,-29.53,0.43,0.0,-0.0,12.79,-4.37,-29.1,8.42,-20.69
11,0.0,0.0,-0.0,0.0,0.0,0.0,-33.66,-3.37,0.0,-0.0,16.16,-5.28,-37.03,10.88,-26.15
21,0.0,-0.0,-0.0,0.0,0.0,0.0,-32.08,-6.0,0.0,0.0,18.39,-4.8,-38.08,13.59,-24.49
31,0.0,0.0,0.0,0.0,0.0,0.0,-34.43,-0.18,-0.0,0.0,13.88,-4.85,-34.62,9.03,-25.59
41,-0.0,-0.0,-0.0,0.0,0.0,0.0,-35.43,-3.48,-0.0,0.0,17.95,-4.84,-38.91,13.1,-25.8
51,-0.0,-0.0,0.0,0.0,0.0,0.0,-37.96,-1.58,0.0,-0.0,15.62,-5.2,-39.55,10.42,-29.12
61,0.0,0.0,0.0,0.0,0.0,0.0,-35.39,4.58,-0.0,0.0,10.22,-5.08,-30.81,5.14,-25.67
71,0.0,0.0,-0.0,0.0,0.0,0.0,-31.69,-1.06,-0.0,-0.0,13.42,-4.65,-32.75,8.77,-23.97
81,0.0,0.0,-0.0,0.0,0.0,0.0,-31.56,-3.03,-0.0,-0.0,15.33,-4.83,-34.59,10.5,-24.09
91,-0.0,0.0,0.0,0.0,0.0,0.0,-33.26,-6.84,0.0,-0.0,20.13,-4.61,-40.1,15.52,-24.58
101,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.36,-5.77,0.0,-0.0,19.27,-5.02,-42.14,14.24,-27.9
111,0.0,0.0,-0.0,0.0,0.0,0.0,-35.79,-2.46,-0.0,0.0,16.83,-5.01,-38.25,11.83,-26.42
121,0.0,-0.0,-0.0,0.0,0.0,0.0,-35.78,-1.65,0.0,-0.0,16.86,-5.12,-37.43,11.74,-25.69
131,-0.0,0.0,-0.0,0.0,0.0,0.0,-36.24,-7.63,-0.0,-0.0,21.03,-5.12,-43.87,15.92,-27.95
141,-0.0,0.0,-0.0,0.0,0.0,0.0,-32.38,2.04,0.0,-0.0,13.22,-4.52,-30.33,8.7,-21.64
151,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.51,-2.18,0.0,0.0,15.95,-5.07,-38.69,10.88,-27.81
161,-0.0,0.0,0.0,0.0,0.0,0.0,-36.43,-1.98,0.0,0.0,15.33,-4.97,-38.42,10.36,-28.06
171,-0.0,-0.0,-0.0,0.0,0.0,0.0,-36.33,-8.87,0.0,-0.0,22.1,-4.99,-45.2,17.11,-28.09
181,0.0,-0.0,-0.0,0.0,0.0,0.0,-36.26,-6.41,0.0,0.0,20.28,-5.23,-42.67,15.05,-27.63
191,-0.0,-0.0,-0.0,0.0,0.0,0.0,-38.09,-6.42,-0.0,-0.0,18.64,-5.17,-44.51,13.47,-31.04
201,-0.0,-0.0,-0.0,0.0,0.0,0.0,-37.17,-2.4,0.0,0.0,17.4,-5.05,-39.57,12.35,-27.22
211,-0.0,0.0,-0.0,0.0,0.0,0.0,-35.84,-4.79,-0.0,0.0,19.91,-5.44,-40.62,14.46,-26.16
221,-0.0,0.0,0.0,0.0,0.0,0.0,-36.32,3.25,-0.0,-0.0,13.63,-5.15,-33.07,8.49,-24.58
231,-0.0,0.0,0.0,0.0,0.0,0.0,-33.84,-3.35,-0.0,0.0,17.19,-4.91,-37.19,12.28,-24.91
241,0.0,-0.0,-0.0,0.0,0.0,0.0,-35.84,-3.29,0.0,-0.0,15.58,-4.92,-39.13,10.66,-28.47
251,0.0,-0.0,-0.0,0.0,0.0,0.0,-33.71,-4.07,0.0,-0.0,16.75,-4.97,-37.78,11.78,-26.0
261,0.0,0.0,-0.0,0.0,0.0,0.0,-37.34,-6.24,-0.0,0.0,20.21,-5.02,-43.57,15.19,-28.38
271,0.0,0.0,-0.0,0.0,0.0,0.0,-34.61,-1.84,0.0,0.0,15.4,-4.94,-36.45,10.46,-25.99
281,-0.0,0.0,-0.0,0.0,0.0,0.0,-34.88,-6.63,0.0,0.0,19.1,-5.4,-41.51,13.69,-27.82
291,-0.0,0.0,0.0,0.0,0.0,0.0,-38.66,-4.63,-0.0,-0.0,17.12,-5.23,-43.29,11.89,-31.4
301,-0.0,-0.0,0.0,0.0,0.0,0.0,-38.9,-9.48,-0.0,0.0,23.02,-5.39,-48.38,17.63,-30.76
311,-0.0,0.0,-0.0,0.0,0.0,0.0,-41.98,-2.48,-0.0,0.0,16.33,-5.37,-44.46,10.96,-33.51
321,0.0,-0.0,0.0,0.0,0.0,0.0,-38.67,-5.92,-0.0,-0.0,18.74,-4.96,-44.59,13.77,-30.81
331,-0.0,0.0,-0.0,0.0,0.0,0.0,-36.44,-0.08,0.0,-0.0,13.85,-5.03,-36.52,8.82,-27.7
341,-0.0,-0.0,-0.0,0.0,0.0,0.0,-38.69,-8.88,0.0,0.0,21.88,-5.32,-47.57,16.56,-31.02
351,0.0,0.0,0.0,0.0,0.0,0.0,-39.94,-10.51,-0.0,0.0,23.15,-5.53,-50.44,17.62,-32.82
361,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.68,-4.97,0.0,0.0,17.06,-4.25,-38.65,12.8,-25.85
371,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.1,-3.84,-0.0,-0.0,15.91,-4.7,-38.94,11.2,-27.74
381,0.0,0.0,-0.0,0.0,0.0,0.0,-33.51,-4.5,0.0,-0.0,16.86,-4.63,-38.01,12.23,-25.78
391,0.0,0.0,-0.0,0.0,0.0,0.0,-41.4,-5.15,-0.0,-0.0,19.99,-5.88,-46.55,14.1,-32.45
401,0.0,-0.0,-0.0,0.0,0.0,0.0,-41.7,-8.05,0.0,0.0,20.55,-5.68,-49.76,14.88,-34.88
411,0.0,-0.0,-0.0,0.0,0.0,0.0,-36.15,-3.19,-0.0,-0.0,16.28,-5.22,-39.34,11.06,-28.28
421,-0.0,-0.0,-0.0,0.0,0.0,0.0,-41.26,-5.99,0.0,-0.0,20.26,-5.59,-47.25,14.67,-32.58
431,0.0,-0.0,-0.0,0.0,0.0,0.0,-33.77,-5.12,-0.0,0.0,15.94,-4.27,-38.89,11.67,-27.22
441,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.0,-8.81,0.0,0.0,20.42,-4.14,-41.81,16.28,-25.53
451,-0.0,0.0,0.0,0.0,0.0,0.0,-24.87,-5.42,-0.0,0.0,14.31,-3.42,-30.29,10.89,-19.4
461,0.0,0.0,-0.0,0.0,0.0,0.0,-31.83,-3.06,-0.0,0.0,14.62,-3.95,-34.89,10.66,-24.23
471,-0.0,-0.0,-0.0,0.0,0.0,0.0,-35.24,-10.54,0.0,0.0,21.6,-4.48,-45.77,17.12,-28.66
481,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.51,-6.91,-0.0,0.0,18.97,-4.27,-40.42,14.7,-25.72
491,-0.0,0.0,-0.0,0.0,0.0,0.0,-37.34,-17.68,-0.0,0.0,30.04,-4.64,-55.02,25.4,-29.62
501,0.0,0.0,0.0,0.0,0.0,0.0,-35.11,-8.73,-0.0,-0.0,23.22,-4.9,-43.84,18.32,-25.52
511,0.0,0.0,0.0,0.0,0.0,0.0,-34.07,-6.32,0.0,-0.0,20.17,-4.17,-40.39,16.0,-24.39
521,-0.0,0.0,-0.0,0.0,0.0,0.0,-38.33,-8.12,-0.0,-0.0,23.45,-4.48,-46.45,18.97,-27.48
531,-0.0,0.0,-0.0,0.0,0.0,0.0,-33.31,-9.3,-0.0,0.0,22.18,-4.56,-42.61,17.61,-24.99
541,0.0,0.0,0.0,0.0,0.0,0.0,-36.55,0.96,-0.0,0.0,16.39,-5.02,-35.58,11.37,-24.21
551,0.0,0.0,0.0,0.0,0.0,0.0,-35.49,-6.72,-0.0,-0.0,20.27,-4.63,-42.21,15.64,-26.57
561,0.0,0.0,-0.0,0.0,0.0,0.0,-38.13,-8.85,-0.0,-0.0,22.23,-4.87,-46.98,17.36,-29.61
571,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.14,-6.86,-0.0,0.0,19.97,-4.71,-42.99,15.26,-27.73
581,0.0,0.0,0.0,0.0,0.0,0.0,-38.96,-8.57,-0.0,-0.0,22.08,-5.08,-47.53,17.0,-30.53
591,-0.0,-0.0,-0.0,0.0,0.0,0.0,-37.72,-6.04,-0.0,-0.0,20.66,-4.71,-43.76,15.95,-27.81
601,-0.0,0.0,0.0,0.0,0.0,0.0,-34.41,-0.18,-0.0,0.0,12.97,-4.53,-34.6,8.44,-26.16
611,0.0,0.0,-0.0,0.0,0.0,0.0,-32.8,-12.86,0.0,-0.0,25.42,-4.4,-45.66,21.02,-24.64
621,-0.0,-0.0,0.0,0.0,0.0,0.0,-29.74,-6.14,0.0,-0.0,17.78,-4.22,-35.88,13.56,-22.32
631,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.66,-13.84,-0.0,-0.0,23.35,-4.87,-49.5,18.47,-31.03
641,-0.0,0.0,-0.0,0.0,0.0,0.0,-36.09,-8.68,0.0,-0.0,25.16,-5.18,-44.77,19.98,-24.78
651,0.0,-0.0,0.0,0.0,0.0,0.0,-34.39,-5.54,-0.0,-0.0,18.37,-4.78,-39.94,13.59,-26.35
661,-0.0,-0.0,0.0,0.0,0.0,0.0,-41.63,-7.75,0.0,0.0,22.91,-5.12,-49.38,17.79,-31.59
671,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.98,-7.79,0.0,-0.0,21.96,-4.71,-44.76,17.25,-27.51
681,-0.0,-0.0,-0.0,0.0,0.0,0.0,-40.71,-14.22,-0.0,-0.0,30.32,-4.96,-54.93,25.36,-29.57
691,0.0,0.0,-0.0,0.0,0.0,0.0,-35.51,-14.83,-0.0,-0.0,28.47,-4.84,-50.34,23.63,-26.71
701,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.24,-9.32,0.0,-0.0,21.85,-4.83,-44.56,17.02,-27.54
711,-0.0,0.0,0.0,0.0,0.0,0.0,-39.35,-19.97,0.0,-0.0,31.95,-4.98,-59.32,26.97,-32.35
721,-0.0,-0.0,-0.0,0.0,0.0,0.0,-39.54,-21.2,-0.0,0.0,33.78,-5.23,-60.75,28.55,-32.2
731,-0.0,0.0,0.0,0.0,0.0,0.0,-38.04,-6.82,-0.0,-0.0,21.93,-5.03,-44.86,16.9,-27.96
741,-0.0,0.0,0.0,0.0,0.0,0.0,-36.38,-18.94,-0.0,0.0,31.49,-4.86,-55.32,26.63,-28.68
751,0.0,0.0,-0.0,0.0,0.0,0.0,-39.45,-15.55,-0.0,-0.0,28.78,-4.98,-55.0,23.81,-31.19
761,0.0,0.0,-0.0,0.0,0.0,0.0,-40.84,-12.23,-0.0,-0.0,28.22,-4.82,-53.06,23.4,-29.66
771,-0.0,0.0,0.0,0.0,0.0,0.0,-34.07,-11.79,-0.0,0.0,26.99,-4.61,-45.86,22.38,-23.49
781,0.0,0.0,0.0,0.0,0.0,0.0,-37.69,-11.6,-0.0,0.0,25.9,-4.7,-49.28,21.2,-28.08
791,-0.0,-0.0,-0.0,0.0,0.0,0.0,-39.35,-3.75,-0.0,-0.0,19.74,-4.79,-43.1,14.94,-28.16
801,-0.0,-0.0,0.0,0.0,0.0,0.0,-41.05,-8.02,0.0,-0.0,24.59,-4.88,-49.07,19.72,-29.35
811,-0.0,0.0,-0.0,0.0,0.0,0.0,-34.88,-16.21,0.0,0.0,28.24,-4.83,-51.09,23.41,-27.68
821,0.0,-0.0,-0.0,0.0,0.0,0.0,-35.43,-12.57,-0.0,0.0,24.81,-4.72,-48.01,20.09,-27.91
831,-0.0,0.0,-0.0,0.0,0.0,0.0,-35.86,-8.58,-0.0,-0.0,22.44,-4.76,-44.44,17.67,-26.77
841,-0.0,0.0,0.0,0.0,0.0,0.0,-37.75,-15.16,0.0,0.0,28.43,-4.98,-52.91,23.45,-29.45
851,0.0,0.0,0.0,0.0,0.0,0.0,-33.34,-17.26,0.0,-0.0,30.13,-4.75,-50.61,25.37,-25.23
861,-0.0,0.0,-0.0,0.0,0.0,0.0,-34.51,-11.98,-0.0,0.0,27.21,-4.45,-46.5,22.76,-23.73
871,-0.0,-0.0,0.0,0.0,0.0,0.0,-38.65,-13.97,-0.0,0.0,28.09,-4.9,-52.62,23.19,-29.43


