smiles,max_sim_to_stoned,stoned_unreachable
C=CC[C@@H](C=C)Oc1ccc2c(=O)c3ccc(O)cc3oc2c1,0.2191780821917808,1
COc1c(O)ccc2c(=O)c3c(O[C@@H](C)C[NH+](C)C)cc(O)cc3oc12,0.19230769230769232,1
COc1c(O)ccc2c(=O)c3c(O[C@H](C)C[N+](C)(C)C)cc(O)cc3oc12,0.20833333333333334,1
COc1c(O)ccc2c(=O)c3c(O[C@@H](C)C[N+](C)(C)C)cc(O)cc3oc12,0.20833333333333334,1
COc1c(O)ccc2c(=O)c3c(O[C@H](C)C[NH+](C)C)cc(O)cc3oc12,0.19230769230769232,1
COc1c(O)ccc2c(=O)c3c(OCC(=O)OC(C)C)cc(O)cc3oc12,0.2159090909090909,1
O=c1c2ccccc2oc2cc(O)cc(O)c12,0.2909090909090909,1
COc1c(O)ccc2c(=O)c3c(O[C@H](C)CC(C)(C)OC)cc(O)cc3oc12,0.2,1
O=c1c2cc(O)ccc2oc2cccc(O)c12,0.24561403508771928,1
COc1cc(O)cc2oc3cc(O)c(OC(C)C)cc3c(=O)c12,0.2222222222222222,1
COc1c(O)ccc2c(=O)c3c(O[C@@H](C)CC(C)(C)OC)cc(O)cc3oc12,0.2,1
COc1ccc2oc3cc(Cl)ccc3c(=O)c2c1,0.3392857142857143,1
CC(C)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.19696969696969696,1
Cc1cc2oc3ccccc3c(=O)c2cc1C,0.30612244897959184,1
COc1c(O)ccc2c(=O)c3c(O[C@H](C)COC(C)(C)C)cc(O)cc3oc12,0.19767441860465115,1
COc1c(O)ccc2c(=O)c3c(O[C@@H](C)COC(C)(C)C)cc(O)cc3oc12,0.19767441860465115,1
COc1c(O)ccc2c(=O)c3c(OC(C)C)cc([O-])cc3oc12,0.2077922077922078,1
CO[C@H](C)COc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.18571428571428572,1
COC[C@H](C)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.17567567567567569,1
COc1cc2oc3ccc(O)cc3c(=O)c2c(O)c1CC=C(C)C,0.24285714285714285,1
COc1ccc(O)c2c(=O)c3c(O)cc(O)c(OC)c3oc12,0.2631578947368421,1
O=c1c2ccccc2oc2c(O)ccc(O)c12,0.3018867924528302,1
CC[C@H](COc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12)OC,0.20270270270270271,1
CC[C@@H](COc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12)OC,0.20270270270270271,1
COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1,0.23529411764705882,1
CC[C@H](C)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.189873417721519,1
CC[C@@H](C)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.189873417721519,1
COc1ccc2oc3ccc(OC)cc3c(=O)c2c1,0.3,1
CC[C@@H](COC)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.2,1
CC[C@H](COC)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.2,1
CO[C@H](C)CCOc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.18055555555555555,1
CO[C@@H](C)CCOc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.18055555555555555,1
O=c1c2ccc(Cl)cc2oc2cc(O)cc(O)c12,0.28,1
CCOC(=O)c1ccc2oc3ccc(O)cc3c(=O)c2c1,0.25806451612903225,1
C[C@@H](CS)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.1780821917808219,1
C[C@H](CS)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.1780821917808219,1
O=c1c2ccccc2oc2c(Cl)cc(Cl)cc12,0.2909090909090909,1
CC(C)OCCOc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.17567567567567569,1
Cc1ccc2oc3ccccc3c(=O)c2c1,0.3389830508474576,1
C#C[C@@H](C)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.2,1
C#C[C@H](C)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.2,1
C=C[C@H](C)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.23943661971830985,1
C=C[C@@H](C)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.23943661971830985,1
C[C@H](C[NH+](C)C)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.18181818181818182,1
C[C@@H](C[NH+](C)C)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.18181818181818182,1
COc1c(O)ccc2c(=O)c3c(OC[C@@H](C)OC)cc([O-])cc3oc12,0.2,1
CCO[C@@H](C)COc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.19117647058823528,1
CCO[C@H](C)COc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.19117647058823528,1
CCOC[C@H](C)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.18072289156626506,1
CCOC[C@@H](C)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.18072289156626506,1
COc1c(O)ccc2c(=O)c3c(O[C@@H](C)C[NH+](C)C)cc([O-])cc3oc12,0.1875,1
COc1c(O)ccc2c(=O)c3c(O[C@H](C)C[NH+](C)C)cc([O-])cc3oc12,0.1875,1
C[C@H](CC(C)(C)S)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.17857142857142858,1
C[C@@H](CC(C)(C)S)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc12,0.17857142857142858,1
CC(C)Oc1cc([O-])cc2oc3ccc(O)cc3c(=O)c12,0.20588235294117646,1
O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,0.2,1
COc1c(O)ccc2c(=O)c3c(O[C@H](C)CC(C)(C)OC)cc([O-])cc3oc12,0.19540229885057472,1
COc1c(O)ccc2c(=O)c3c(O[C@@H](C)CC(C)(C)OC)cc([O-])cc3oc12,0.19540229885057472,1
C#C[C@H](CC)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.21212121212121213,1
C#C[C@@H](CC)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.21212121212121213,1
C[C@H](S)[C@@H](C)Oc1cc2c(=O)c3c(O)cccc3oc2cc1O,0.21686746987951808,1
Cc1cccc2oc3ccccc3c(=O)c12,0.3404255319148936,1
COc1cccc2c(=O)c3cc(C(=O)[O-])ccc3oc12,0.26785714285714285,1
COc1cc(O)c2c(=O)c3cccc(O)c3oc2c1,0.24390243902439024,1
CCCCOc1ccc2c(=O)c3ccc(O)cc3oc2c1,0.2545454545454545,1
COC(=O)Cc1cccc2c(=O)c3ccccc3oc12,0.3,1
COC(=O)[C@@H](C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.20987654320987653,1
C=CC[C@@H](C)Oc1ccc2c(=O)c3ccc(O)cc3oc2c1,0.22058823529411764,1
C[C@@H](CS)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.20833333333333334,1
C=C[C@@H](C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.2465753424657534,1
C[C@H](CS)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.20833333333333334,1
C#C[C@@H](C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.2077922077922078,1
C#C[C@H](C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.2077922077922078,1
C=C[C@H](C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.2465753424657534,1
COC(=O)C[C@@H](C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.22666666666666666,1
C=C[C@@H](CCC)Oc1ccc2c(=O)c3ccc(O)cc3oc2c1,0.21428571428571427,1
C=C[C@H](CCC)Oc1ccc2c(=O)c3ccc(O)cc3oc2c1,0.21428571428571427,1
C[C@H](C[NH+](C)C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.20270270270270271,1
C[C@@H](C[NH+](C)C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.20270270270270271,1
COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,0.25,1
CC(C)Oc1cc([O-])cc2oc3c(O)cccc3c(=O)c12,0.21739130434782608,1
Cc1cccc2c(=O)c3c(O)cc([O-])cc3oc12,0.23809523809523808,1
Cc1cccc2c(=O)c3cc(C(=O)[O-])ccc3oc12,0.26666666666666666,1
Cc1cccc2c(=O)c3c(O)cc(OCC(=O)[O-])cc3oc12,0.22077922077922077,1
C=CC(=O)OC[C@@H](C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.2375,1
C=CC(=O)OC[C@H](C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.2375,1
COC(=O)[C@@H](C)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.19718309859154928,1
C=C[C@H](C)Oc1cc([O-])cc2oc3c(O)cccc3c(=O)c12,0.25675675675675674,1
C=C[C@@H](C)Oc1cc([O-])cc2oc3c(O)cccc3c(=O)c12,0.25675675675675674,1
C[C@@H](CS)Oc1cc([O-])cc2oc3c(O)cccc3c(=O)c12,0.2191780821917808,1
COc1cc(O)cc2oc3cc(O)c(O[C@@H](C)C(C)=O)cc3c(=O)c12,0.22388059701492538,1
COc1cc(O)cc2oc3cc(O)c(O[C@H](C)C(C)=O)cc3c(=O)c12,0.22388059701492538,1
COc1cc(O)cc2oc3cc(O)c(OC[C@@H](C)OC)cc3c(=O)c12,0.2191780821917808,1
COc1c(O)ccc2c(=O)c3c(O[C@@H](C)C(C)=O)cc([O-])cc3oc12,0.20833333333333334,1
COc1c(O)ccc2c(=O)c3c(O[C@H](C)C(C)=O)cc([O-])cc3oc12,0.20833333333333334,1
C[C@H](CS)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.2,1
C[C@@H](CS)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.2,1
COC(=O)C[C@@H](C)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.2191780821917808,1
COc1cc(O)cc2oc3cc(O)c(O[C@@H](C)CC(C)(C)OC)cc3c(=O)c12,0.2,1
COc1cc(O)cc2oc3cc(O)c(O[C@H](C)CC(C)(C)OC)cc3c(=O)c12,0.2,1
CC[C@@H](O)C(=O)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.2112676056338028,1
CC[C@H](O)C(=O)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.2112676056338028,1
C[C@@H](CON)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.20253164556962025,1
C[C@H](CON)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.20253164556962025,1
CC(C)Oc1cc2c(=O)c3c(O)cccc3oc2cc1[O-],0.21875,1
COc1c(O)ccc2c(=O)c3c(OCC(=O)OC(C)C)cc([O-])cc3oc12,0.2111111111111111,1
CCOC(=O)[C@H](C)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.2153846153846154,1
COc1cc(O)c2c(=O)c3c(C)cc(O)cc3oc2c1,0.2894736842105263,1
COC(=O)[C@@H](C)Oc1cc([O-])cc2oc3ccc(O)cc3c(=O)c12,0.1891891891891892,1
COc1cc(O[C@H](C)C(C)=O)c2c(=O)c3c(O)ccc(O)c3oc2c1,0.24242424242424243,1
COc1cc(O[C@@H](C)C(C)=O)c2c(=O)c3c(O)ccc(O)c3oc2c1,0.24242424242424243,1
CCOC(=O)[C@@H](CC(C)C)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.2028985507246377,1
CCOC(=O)[C@H](CC(C)C)Oc1cc(O)cc2oc3ccc(O)cc3c(=O)c12,0.2028985507246377,1
C[C@H](CS)Oc1cc([O-])cc2oc3ccc(O)cc3c(=O)c12,0.20833333333333334,1
C#C[C@H](C)Oc1cc([O-])cc2oc3ccc(O)cc3c(=O)c12,0.19230769230769232,1
C[C@@H](CS)Oc1cc([O-])cc2oc3ccc(O)cc3c(=O)c12,0.20833333333333334,1
C#C[C@@H](C)Oc1cc([O-])cc2oc3ccc(O)cc3c(=O)c12,0.19230769230769232,1
C=C[C@H](C)Oc1cc([O-])cc2oc3ccc(O)cc3c(=O)c12,0.2465753424657534,1
C=C[C@@H](C)Oc1cc([O-])cc2oc3ccc(O)cc3c(=O)c12,0.2465753424657534,1
COc1c(O)ccc2c(=O)c3c(OC)cccc3oc12,0.2807017543859649,1
COC(=O)COc1cc(O)c2c(=O)c3cccc(OC)c3oc2c1,0.25,1
C[C@H](CS)Oc1cc([O-])cc2oc3c(O)cccc3c(=O)c12,0.2191780821917808,1
C#CC[C@@H](C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.24050632911392406,1
C#CC[C@H](C)Oc1cc(O)cc2oc3c(O)cccc3c(=O)c12,0.24050632911392406,1
CC(=O)[C@H](C)Oc1cc(O)c2c(=O)c3cccc(C)c3oc2c1,0.21686746987951808,1
CC(=O)[C@@H](C)Oc1cc(O)c2c(=O)c3cccc(C)c3oc2c1,0.21686746987951808,1
COc1cc(O[C@@H](C)CS)c2c(=O)c3c(O)ccc(O)c3oc2c1,0.22058823529411764,1
COc1cc(O[C@H](C)CS)c2c(=O)c3c(O)ccc(O)c3oc2c1,0.22058823529411764,1
COc1cc(O)c2c(=O)c3c(OC)c(OC)ccc3oc2c1,0.23809523809523808,1
COC(=O)C[C@@H](C)Oc1cc(OC)cc2oc3c(O)ccc(O)c3c(=O)c12,0.2235294117647059,1
CC[C@@H](Oc1cc(OC)cc2oc3c(O)ccc(O)c3c(=O)c12)C(=O)OC,0.22972972972972974,1
CC(=O)[C@H](C)Oc1cc(O)c2c(=O)c3ccccc3oc2c1,0.2857142857142857,1
CC(=O)[C@@H](C)Oc1cc(O)c2c(=O)c3ccccc3oc2c1,0.2857142857142857,1
Cc1ccc2c(=O)c3c(O)cc(O)cc3oc2c1,0.2777777777777778,1
COc1cc(O)c2c(=O)c3c(C)cc([O-])cc3oc2c1,0.2682926829268293,1
O=c1c2ccccc2oc2cc([O-])cc(O)c12,0.30357142857142855,1
Cc1ccc2c(=O)c3cc(C(=O)[O-])ccc3oc2c1C,0.25675675675675674,1
C=CC[C@@H](C=C)Oc1ccc2c(=O)c3ccc([O-])cc3oc2c1,0.2361111111111111,1
C=CC[C@H](C=C)Oc1ccc2c(=O)c3ccc([O-])cc3oc2c1,0.2361111111111111,1
O=c1c2ccc(Cl)cc2oc2cc([O-])cc(O)c12,0.26,1
C#CC[C@@H](C)Oc1cc2c(=O)c3c(O)cccc3oc2cc1[O-],0.2375,1
C#CC[C@H](C)Oc1cc2c(=O)c3c(O)cccc3oc2cc1[O-],0.2375,1
COc1c([O-])c(CC=C(C)C)cc2c(=O)c3c(O)ccc(O)c3oc12,0.20987654320987653,1
CC(=O)[C@H](C)Oc1cc([O-])cc2oc3c(O)ccc(O)c3c(=O)c12,0.208955223880597,1
CC(=O)[C@@H](C)Oc1cc([O-])cc2oc3c(O)ccc(O)c3c(=O)c12,0.208955223880597,1
C=CC[C@@H](C)Oc1cc([O-])cc2oc3c(O)ccc(O)c3c(=O)c12,0.20987654320987653,1
O=c1c2cc(Cl)cc(Cl)c2oc2cc([O-])cc(O)c12,0.203125,1
O=c1c2cc(Cl)ccc2oc2cc(O)cc(O)c12,0.30303030303030304,1
O=c1c2cc(Br)ccc2oc2cc(O)cc(O)c12,0.2112676056338028,1
CC(C)=CCc1c([O-])cc2oc(-c3ccc(O)cc3O)cc(=O)c2c1O,0.19230769230769232,1
CC(C)=CCc1c([O-])cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,0.18518518518518517,1
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(CC=C(C)C)c([O-])cc(O)c2c1=O,0.1797752808988764,1
CC(C)=CCc1c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,0.2,1
CC(C)=CCC/C(C)=C/Cc1c(O)ccc(-c2oc3cc([O-])cc(O)c3c(=O)c2CC=C(C)C)c1O,0.19480519480519481,1
COc1c(OC)c(O)c2c(=O)cc(-c3c(O)cccc3O)oc2c1OC,0.21428571428571427,1
COC[C@H](C)Oc1cc(OC)c(OC)c2oc(-c3ccccc3O)cc(=O)c12,0.2972972972972973,1
C=CCc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.25,1
C#CC[C@H](C)Oc1cc(OC)c(OC)c2oc(-c3ccccc3O)cc(=O)c12,0.2692307692307692,1
C#CC[C@@H](C)Oc1cc(OC)c(OC)c2oc(-c3ccccc3O)cc(=O)c12,0.2692307692307692,1
COc1c([O-])c(O)c2oc(-c3ccccc3)cc(=O)c2c1OC,0.2318840579710145,1
CO[C@H](C)COc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.19047619047619047,1
COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O[C@H](C)CON,0.21686746987951808,1
COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O[C@@H](C)CON,0.21686746987951808,1
CCOC[C@@H](C)Oc1c(OC)c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.2,1
CCO[C@@H](C)COc1c(OC)c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.20454545454545456,1
CC(C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.18840579710144928,1
CCCOC[C@H](C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.19444444444444445,1
CCCOC[C@@H](C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.19444444444444445,1
C=C[C@@H](C)Oc1cccc2oc(-c3ccc(O)cc3)cc(=O)c12,0.24324324324324326,1
C=C[C@H](C)Oc1cccc2oc(-c3ccc(O)cc3)cc(=O)c12,0.24324324324324326,1
C#C[C@H](C)Oc1c(OC)c(OC)c(O)c2oc(-c3ccc(OC)cc3)cc(=O)c12,0.24691358024691357,1
C#C[C@@H](C)Oc1c(OC)c(OC)c(O)c2oc(-c3ccc(OC)cc3)cc(=O)c12,0.24691358024691357,1
C=C[C@H](C)Oc1cc(OC)c(OC)c2oc(-c3c(O)cccc3O)cc(=O)c12,0.2345679012345679,1
C=C[C@@H](C)Oc1cc(OC)c(OC)c2oc(-c3c(O)cccc3O)cc(=O)c12,0.2345679012345679,1
C[C@H](C[NH+](C)C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.17105263157894737,1
C[C@@H](C[NH+](C)C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.17105263157894737,1
C=C(C)C(=O)OC[C@H](C)Oc1cc([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.18292682926829268,1
C=C(C)C(=O)OC[C@@H](C)Oc1cc([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.18292682926829268,1
CCOCC(COCC)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.2222222222222222,1
C=CC(C=C)Oc1cccc2oc(-c3ccc(O)cc3)cc(=O)c12,0.21621621621621623,1
CC[NH+](CC)C[C@H](C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.18055555555555555,1
COC(=O)C[C@@H](C)Oc1cc(O)c(OC)c2oc(-c3ccccc3)cc(=O)c12,0.2631578947368421,1
CC[NH+](CC)C[C@@H](C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.18055555555555555,1
CC[C@H](C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.2318840579710145,1
CC[C@@H](C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.2318840579710145,1
COC[C@H](C)OC[C@@H](C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.2077922077922078,1
COC[C@H](C)OC[C@H](C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.2077922077922078,1
COCC(COC)Oc1c(O)c([O-])cc2oc(-c3ccccc3)cc(=O)c12,0.21621621621621623,1
COC[C@@H](C)OC[C@H](C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.2077922077922078,1
COC[C@@H](C)OC[C@@H](C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.2077922077922078,1
C#C[C@@H](C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.1875,1
C#C[C@H](C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.1875,1
CCOC[C@@H](C)Oc1c(OC)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.1875,1
CCOC[C@H](C)Oc1c(OC)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.1875,1
C#C[C@@H](CC)Oc1cc(OC)c(OC)c2oc(-c3c(O)cccc3O)cc(=O)c12,0.24050632911392406,1
C#CC[C@H](C)Oc1cc(OC)c(OC)c2oc(-c3c(O)cccc3O)cc(=O)c12,0.22988505747126436,1
C#CC[C@@H](C)Oc1cc(OC)c(OC)c2oc(-c3c(O)cccc3O)cc(=O)c12,0.22988505747126436,1
C#C[C@H](CC)Oc1cc(OC)c(OC)c2oc(-c3c(O)cccc3O)cc(=O)c12,0.24050632911392406,1
C=C[C@@H](C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.2602739726027397,1
C=C[C@H](C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.2602739726027397,1
COC[C@H](C)Oc1c(O)c([O-])cc2oc(-c3ccccc3)cc(=O)c12,0.20512820512820512,1
COC[C@H](C)Oc1cc([O-])cc2oc(-c3c(O)cccc3O)cc(=O)c12,0.21348314606741572,1
CO[C@H](C)COc1c(O)c([O-])cc2oc(-c3ccccc3)cc(=O)c12,0.21951219512195122,1
C=CCc1cc2oc(-c3ccccc3)cc(=O)c2cc1O,0.2465753424657534,1
C#C[C@@H](Oc1c(OC)c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c12)C(C)C,0.20238095238095238,1
COCCN(CCOC)Cc1c([O-])cc(OC)c2c(=O)cc(-c3ccccc3)oc12,0.21794871794871795,1
C[C@H](CON)Oc1c(O)c([O-])cc2oc(-c3ccccc3)cc(=O)c12,0.2054794520547945,1
COCC[NH+](CCOC)Cc1c([O-])cc(OC)c2c(=O)cc(-c3ccccc3)oc12,0.21794871794871795,1
C[C@@H](CON)Oc1c(O)c([O-])cc2oc(-c3ccccc3)cc(=O)c12,0.2054794520547945,1
C#C[C@H](Oc1c(OC)c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c12)C(C)C,0.20238095238095238,1
CCOC(=O)C[C@@H](C)Oc1cc(O)c(OC)c2oc(-c3ccccc3)cc(=O)c12,0.25316455696202533,1
CC[NH+](CC)C[C@H](C)Oc1cc([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.19230769230769232,1
C[C@H](C[NH+](C)C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.2054794520547945,1
C[C@@H](C[NH+](C)C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.2054794520547945,1
COc1c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c2c1OCCOC(C)C,0.2073170731707317,1
CC[NH+](CC)C[C@@H](C)Oc1cc([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.19230769230769232,1
COc1c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c2c1OCC[C@H](C)OC,0.19767441860465115,1
COc1c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c2c1OCC[C@@H](C)OC,0.19767441860465115,1
C=CC(C=C)Oc1c(O)ccc2oc(-c3ccccc3)cc(=O)c12,0.24,1
CCCOC[C@H](C)Oc1cc([O-])cc2oc(-c3c(O)cccc3O)cc(=O)c12,0.23376623376623376,1
CCCOC[C@@H](C)Oc1cc([O-])cc2oc(-c3c(O)cccc3O)cc(=O)c12,0.23376623376623376,1
C=CC(C=C)Oc1c(O)ccc2c(=O)cc(-c3ccccc3)oc12,0.2236842105263158,1
O=c1cc(-c2cc(O)cc(O)c2)oc2c(Cl)cc(Cl)cc12,0.1935483870967742,1
COc1c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O[C@H](C)[C@H](C)S,0.2,1
C[C@@H](C[NH+](C)C)Oc1cc([O-])cc2oc(-c3c(O)cccc3O)cc(=O)c12,0.19480519480519481,1
C[C@H](C[NH+](C)C)Oc1cc([O-])cc2oc(-c3c(O)cccc3O)cc(=O)c12,0.19480519480519481,1
COC(=O)C[C@@H](C)Oc1c(O)c(OC)cc2oc(-c3ccccc3)cc(=O)c12,0.25675675675675674,1
COc1ccc(-c2oc3c(CC=C(C)C)c([O-])cc(O)c3c(=O)c2O)cc1,0.21176470588235294,1
CC(C)=CCc1cc2c(=O)cc(-c3ccc(O)cc3)oc2cc1[O-],0.2028985507246377,1
COc1ccc(-c2oc3c(CC=C(C)C)c([O-])cc([O-])c3c(=O)c2O)cc1,0.20238095238095238,1
CC(C)=CCc1cc2c(=O)cc(-c3ccc(O)c(CC=C(C)C)c3)oc2cc1[O-],0.20512820512820512,1
COc1ccccc1-c1cc(=O)c2c(O)cc(OC)c(OC[C@@H](C)OC)c2o1,0.30303030303030304,1
COc1cc(O[C@@H](C)C[NH+](C)C)c2c(=O)cc(-c3ccccc3O)oc2c1OC,0.2727272727272727,1
COc1cc(O[C@H](C)C[NH+](C)C)c2c(=O)cc(-c3ccccc3O)oc2c1OC,0.2727272727272727,1
C#C[C@@H](CC)Oc1cc(OC)c(OC)c2oc(-c3ccccc3O)cc(=O)c12,0.2857142857142857,1
C#C[C@H](CC)Oc1cc(OC)c(OC)c2oc(-c3ccccc3O)cc(=O)c12,0.2857142857142857,1
COC[C@H](C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.17647058823529413,1
CC[C@H](COC)Oc1c(OC)c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.21686746987951808,1
CC[C@@H](COC)Oc1c(OC)c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.21686746987951808,1
CC[C@H](COc1c(OC)c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c12)OC,0.22093023255813954,1
CC[C@@H](COc1c(OC)c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c12)OC,0.22093023255813954,1
COc1c(O)cc(O[C@@H](C)CON)c2c(=O)cc(-c3ccccc3)oc12,0.24390243902439024,1
COc1c(O)cc(O[C@H](C)CON)c2c(=O)cc(-c3ccccc3)oc12,0.24390243902439024,1
CC(=O)[C@H](C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.1780821917808219,1
CC(=O)[C@@H](C)Oc1c(O)c([O-])cc2oc(-c3ccc(O)cc3)cc(=O)c12,0.1780821917808219,1
C=CC(=O)OC[C@H](C)Oc1cc(O)c(OC)c2oc(-c3ccccc3)cc(=O)c12,0.2413793103448276,1
C=CC(=O)OC[C@@H](C)Oc1cc(O)c(OC)c2oc(-c3ccccc3)cc(=O)c12,0.2413793103448276,1
COC(=O)C[C@H](CC(C)C)c1c([O-])cc(O)c2c(=O)cc(-c3ccccc3)oc12,0.2,1
COC(=O)C[C@@H](CC(C)C)c1c([O-])cc(O)c2c(=O)cc(-c3ccccc3)oc12,0.2,1
